노선번호,노선아이디,정류소아이디,정류소순번,정류소명,정류소번호,x,y
340,204000040,205000368,69,모란역5번출구, 06345,127.1289667,37.4309
340,204000040,205000245,70,성남시청전면, 06229,127.1285,37.4181667
340,204000040,206000361,71,동부.코오롱아파트, 07367,127.1285167,37.4158833
340,204000040,206000157,72,야탑역.종합버스터미널(전면), 07201,127.1285,37.4114167
340,204000040,206000392,73,쌍용아파트, 07386,127.1284333,37.4068667
340,204000040,206000298,74,삼환진덕아파트, 07193,127.12735,37.4055333
340,204000040,206000310,75,탑마을대우아파트, 07145,127.1223667,37.4055833
340,204000040,204000203,76,송현초등학교.판교이지더원2단지, 05183,127.1177833,37.4051833
340,204000040,204000207,77,벌말육교, 05190,127.1166667,37.40205
340,204000040,206000614,78,봇들마을7단지, 07558,127.1166667,37.3980833
340,204000040,206000796,79,봇들마을7.8단지.롯데마트판교점(마을), 07678,127.1145,37.3963167
340,204000040,206000637,80,판교역동편, 07570,127.1127,37.3953833
340,204000040,206000532,81,판교역.낙생육교.현대백화점, 07489,127.1118833,37.3918667
340,204000040,206000018,82,너더리육교, 07020,127.0996,37.3883833
340,204000040,206000017,83,한림아파트, 07017,127.0960833,37.3885
340,204000040,206000554,84,판교청소년수련관.판교종합사회복지관, 07501,127.0916833,37.38935
340,204000040,206000016,85,판교원마을1.2단지.판교도서관, 07014,127.0890667,37.3899
340,204000040,206000556,86,뫼루니육교, 07515,127.0830333,37.3913
340,204000040,206000660,87,운중동행정복지센터사거리, 07021,127.0773833,37.3917833
340,204000040,206000553,88,성남시운중도서관, 07554,127.0755333,37.3901833
340,204000040,206000653,89,판교포레라움아파트후문, 07587,127.0753,37.3888833
340,204000040,206000650,90,태영데시앙, 07595,127.0744,37.38675
340,204000040,206000647,91,경남아너스빌.서판교성당, 07594,127.0741333,37.38445
340,204000040,206000856,92,판교퍼스트힐푸르지오1단지, 07817,127.0711833,37.37265
340,204000040,206000619,93,판교퍼스트힐푸르지오2단지.판교SK뷰테라스, 07819,127.0685833,37.3740667
340,204000040,206000855,94,금강테라스하우스, 07822,127.0678167,37.3717
340,204000040,206000794,95,판교반디유치원.복합문화단지, 07831,127.0708833,37.3668667
340,204000040,206000854,96,힐스테이트판교엘포레4단지, 07830,127.0688833,37.3652333
340,204000040,206000659,97,판교대장로서측, 07827,127.0674833,37.3633
341,204000067,206000010,1,운중동먹거리촌, 07004,127.0582333,37.3914
341,204000067,206000009,2,운중동푸르지오하임, 07005,127.0611,37.3919333
341,204000067,206000658,3,한빛교회.월든힐스아파트, 07581,127.0639667,37.39205
341,204000067,206000558,4,운중초등학교, 07507,127.0665667,37.39135
341,204000067,206000007,5,운중중학교, 07009,127.07305,37.3916
341,204000067,206000006,6,운중동행정복지센터, 07011,127.0776667,37.3915
341,204000067,206000005,7,뫼루니육교, 07013,127.0828833,37.3910167
341,204000067,206000004,8,판교원마을1.2단지.판교도서관, 07015,127.0879333,37.3898167
341,204000067,206000555,9,판교청소년수련관.판교종합사회복지관, 07502,127.0919333,37.3889833
341,204000067,206000003,10,한림아파트, 07016,127.0961333,37.3882167
341,204000067,206000002,11,너더리육교, 07018,127.0996,37.3881
341,204000067,206000534,12,지역난방공사, 07491,127.10475,37.3934333
341,204000067,206000535,13,판교역.낙생육교.현대백화점, 07492,127.1117,37.3914833
341,204000067,206000617,14,성남역.보평중고등학교, 07557,127.1169667,37.3946833
341,204000067,206000615,15,봇들마을9단지, 07555,127.11695,37.398
341,204000067,204000208,16,벌말육교, 05189,127.117,37.40215
341,204000067,204000204,17,송현초등학교.판교봇들마을4단지, 05184,127.1177667,37.4048833
341,204000067,206000309,18,아름마을건영아파트, 07146,127.1212667,37.4053333
341,204000067,206000277,19,삼환아파트, 07188,127.1268167,37.4052833
341,204000067,206000441,20,경남아너스빌, 07404,127.12895,37.4073333
341,204000067,206000158,21,야탑역.종합버스터미널(후면), 07203,127.1289667,37.4117
341,204000067,205000247,22,성남시청후면, 06225,127.1290333,37.4184
341,204000067,205000250,23,성남시청후문, 06231,127.1271833,37.4216833
341,204000067,205000243,24,모란차량기지앞, 06223,127.1218667,37.4219333
341,204000067,277104326,25,여수대로IC(경유),,127.11515,37.4224333
341,204000067,204000154,26,시흥동행정복지센터, 05165,127.1087167,37.4226
341,204000067,204000003,27,시흥동농협창고, 05018,127.1059167,37.4225833
341,204000067,204000002,28,고등119안전센터, 05010,127.1024667,37.4246833
341,204000067,204000001,29,고등동행정복지센터.판교밸리자이아파트, 05008,127.10205,37.4283333
341,204000067,204000299,30,고등마을아파트, 05272,127.0984667,37.4303833
341,204000067,204000297,31,왕남초교.판교밸리포레자이아파트, 05270,127.0959833,37.4298833
341,204000067,204000301,32,상적1통.신구대학식물원앞, 05274,127.0836667,37.4334833
341,204000067,204000247,33,대왕회관, 05227,127.07895,37.4305333
341,204000067,204000302,34,상적2통.청계주유소, 05275,127.07275,37.4307167
341,204000067,121000248,35,옛골,,127.0707,37.4307167
341,204000067,121000247,36,새쟁이마을,,127.06605,37.4348
341,204000067,121000245,37,관현사입구,,127.0638833,37.43685
341,204000067,121000243,38,청계산.원터골,,127.0576833,37.4449
341,204000067,121900319,39,청계산입구역,,127.0552333,37.4490333
341,204000067,121000962,40,청계산입구역,,127.0544,37.44845
341,204000067,121000242,41,청계산.원터골,,127.0577,37.4444333
341,204000067,121000244,42,관현사입구,,127.0632333,37.4373333
341,204000067,121000246,43,새쟁이마을,,127.0662167,37.4344167
341,204000067,121001330,44,옛골,,127.07075,37.4306
341,204000067,204000244,45,상적2통.청계주유소, 05224,127.0723667,37.4305
341,204000067,204000246,46,대왕회관, 05226,127.0790333,37.4303833
341,204000067,204000300,47,상적1통.신구대학식물원앞, 05273,127.0844167,37.4335167
341,204000067,204000296,48,왕남초교.호반써밋판교밸리아파트, 05269,127.0966667,37.4299667
341,204000067,204000298,49,고등마을아파트, 05271,127.09955,37.4302667
341,204000067,204000062,50,고등동행정복지센터.판교밸리자이아파트, 05005,127.10165,37.4282167
341,204000067,204000037,51,고등119안전센터, 05007,127.1020333,37.4246
341,204000067,204000036,52,시흥동농협창고, 05015,127.1050333,37.4221333
341,204000067,204000155,53,시흥동행정복지센터, 05164,127.1082667,37.4222667
341,204000067,277104439,54,여수대로IC(경유),,127.1150833,37.4219
341,204000067,205000244,55,모란차량기지앞, 06224,127.1224833,37.4215833
341,204000067,205000172,56,성남시청후문앞, 06168,127.1272833,37.4212667
341,204000067,205000245,57,성남시청전면, 06229,127.1285,37.4181667
341,204000067,206000361,58,동부.코오롱아파트, 07367,127.1285167,37.4158833
341,204000067,206000157,59,야탑역.종합버스터미널(전면), 07201,127.1285,37.4114167
341,204000067,206000392,60,쌍용아파트, 07386,127.1284333,37.4068667
341,204000067,206000298,61,삼환진덕아파트, 07193,127.12735,37.4055333
341,204000067,206000310,62,탑마을대우아파트, 07145,127.1223667,37.4055833
341,204000067,204000203,63,송현초등학교.판교이지더원2단지, 05183,127.1177833,37.4051833
341,204000067,204000207,64,벌말육교, 05190,127.1166667,37.40205
341,204000067,206000614,65,봇들마을7단지, 07558,127.1166667,37.3980833
341,204000067,206000616,66,성남역.보평중고등학교, 07556,127.11665,37.39495
341,204000067,206000531,67,백현마을1단지, 07488,127.1145,37.3919667
341,204000067,206000532,68,판교역.낙생육교.현대백화점, 07489,127.1118833,37.3918667
341,204000067,206000018,69,너더리육교, 07020,127.0996,37.3883833
341,204000067,206000017,70,한림아파트, 07017,127.0960833,37.3885
341,204000067,206000554,71,판교청소년수련관.판교종합사회복지관, 07501,127.0916833,37.38935
341,204000067,206000016,72,판교원마을1.2단지.판교도서관, 07014,127.0890667,37.3899
341,204000067,206000556,73,뫼루니육교, 07515,127.0830333,37.3913
341,204000067,206000660,74,운중동행정복지센터사거리, 07021,127.0773833,37.3917833
341,204000067,206000014,75,운중고등학교, 07010,127.0730167,37.3918167
341,204000067,206000557,76,운중초등학교, 07506,127.0667833,37.3916
341,204000067,206000657,77,한빛교회.월든힐스아파트, 07582,127.0641,37.3921333
341,204000067,206000012,78,운중동푸르지오하임, 07006,127.0609833,37.392
341,204000067,206000470,79,운중동먹거리촌, 07440,127.05835,37.3915167
341,204000067,206000011,80,한국학중앙연구원, 07447,127.0563,37.3916
342,204000159,205000033,1,영원무역, 06135,127.1778833,37.4439333
342,204000159,205000093,2,SK테크노파크, 06128,127.17545,37.4392833
342,204000159,205000092,3,공단파출소, 06119,127.1741,37.43815
342,204000159,205000117,4,우림라이온스밸리5차, 06112,127.1720833,37.4403667
342,204000159,205000116,5,선경아파트.성남중원경찰서, 06098,127.1693,37.4422
342,204000159,205000034,6,이편한세상4단지, 06355,127.16665,37.4447333
342,204000159,205000019,7,이편한세상6단지, 06356,127.1639833,37.4441333
342,204000159,205000166,8,단대쇼핑, 06056,127.1592,37.44495
342,204000159,204000065,9,성남세무서.미도아파트, 05108,127.1551833,37.4468333
342,204000159,204000124,10,성남혜은학교.수정청소년수련관, 05103,127.1529167,37.4498333
342,204000159,204000123,11,산성동행정복지센터, 05093,127.1501833,37.4518
342,204000159,204000084,12,산성역.포레스티아동문, 05092,127.15,37.4547333
342,204000159,204000070,13,한국폴리텍대학, 05151,127.1516833,37.45805
342,204000159,204000177,14,민속마을닭죽촌, 05169,127.1557667,37.4622167
342,204000159,204000027,15,민속마을.선경아파트, 05114,127.1567167,37.4623833
342,204000159,204000026,16,성보경영고등학교.성남문원중학교, 05148,127.158,37.46015
342,204000159,204000025,17,논골, 05118,127.1584167,37.4587333
342,204000159,204000024,18,상원여중, 05122,127.1598333,37.4564667
342,204000159,204000138,19,남한산성입구역.법원검찰청, 05121,127.1594,37.4512167
342,204000159,204000141,20,금광시장, 05120,127.1588,37.4498333
342,204000159,204000140,21,단대동행정복지센터.성남만남지역자활센터, 05115,127.15785,37.4478
342,204000159,204000006,22,단대오거리역.세이브존, 05109,127.1553,37.44445
342,204000159,204000005,23,성남우체국, 05097,127.15045,37.4421667
342,204000159,204000268,24,신흥역.종합시장, 05241,127.1462,37.4406833
342,204000159,204000007,25,수진역.성호시장.성일중고입구, 05070,127.1422167,37.4385667
342,204000159,204000056,26,MD아파트, 05059,127.13825,37.4365167
342,204000159,204000055,27,수성교.소방서, 05052,127.1349333,37.4352667
342,204000159,204000334,28,풍생고등학교.풍생중학교, 05324,127.1313333,37.43445
342,204000159,205000020,29,모란역6.7번출구, 06003,127.1288667,37.4317833
342,204000159,205000250,30,성남시청후문, 06231,127.1271833,37.4216833
342,204000159,205000243,31,모란차량기지앞, 06223,127.1218667,37.4219333
342,204000159,277104326,32,여수대로IC(경유),,127.11515,37.4224333
342,204000159,204000154,33,시흥동행정복지센터, 05165,127.1087167,37.4226
342,204000159,204000003,34,시흥동농협창고, 05018,127.1059167,37.4225833
342,204000159,204000002,35,고등119안전센터, 05010,127.1024667,37.4246833
342,204000159,204000001,36,고등동행정복지센터.판교밸리자이아파트, 05008,127.10205,37.4283333
342,204000159,204000299,37,고등마을아파트, 05272,127.0984667,37.4303833
342,204000159,204000297,38,왕남초교.판교밸리포레자이아파트, 05270,127.0959833,37.4298833
342,204000159,204000301,39,상적1통.신구대학식물원앞, 05274,127.0836667,37.4334833
342,204000159,204000247,40,대왕회관, 05227,127.07895,37.4305333
342,204000159,204000302,41,상적2통.청계주유소, 05275,127.07275,37.4307167
342,204000159,204000245,42,청계산옛골, 05225,127.0716167,37.4285667
342,204000159,204000244,43,상적2통.청계주유소, 05224,127.0723667,37.4305
342,204000159,204000246,44,대왕회관, 05226,127.0790333,37.4303833
342,204000159,204000300,45,상적1통.신구대학식물원앞, 05273,127.0844167,37.4335167
342,204000159,204000296,46,왕남초교.호반써밋판교밸리아파트, 05269,127.0966667,37.4299667
342,204000159,204000298,47,고등마을아파트, 05271,127.09955,37.4302667
342,204000159,204000062,48,고등동행정복지센터.판교밸리자이아파트, 05005,127.10165,37.4282167
342,204000159,204000037,49,고등119안전센터, 05007,127.1020333,37.4246
342,204000159,204000036,50,시흥동농협창고, 05015,127.1050333,37.4221333
342,204000159,204000155,51,시흥동행정복지센터, 05164,127.1082667,37.4222667
342,204000159,277104439,52,여수대로IC(경유),,127.1150833,37.4219
342,204000159,205000244,53,모란차량기지앞, 06224,127.1224833,37.4215833
342,204000159,205000249,54,성남시청후문뒤, 06230,127.1262333,37.4213667
342,204000159,277102644,55,성남대로(경유),,127.1289667,37.4242667
342,204000159,205000021,56,모란역2.3번출구, 06160,127.1293833,37.4321
342,204000159,205000086,57,모란역.모란시장입구.풍생중고교, 06164,127.1297833,37.4334667
342,204000159,205000023,58,종합운동장입구, 06013,127.1367,37.4351167
342,204000159,205000002,59,수진역.성호시장.성일중고입구, 06205,127.1419833,37.4379167
342,204000159,205000001,60,신흥역.종합시장, 06204,127.14655,37.4403667
342,204000159,205000022,61,성남우체국, 06206,127.1507833,37.44185
342,204000159,205000025,62,단대오거리역.(구)종점, 06208,127.1556833,37.4440333
342,204000159,205000111,63,단대동행정복지센터.성남만남지역자활센터, 06210,127.1584833,37.4477333
342,204000159,205000110,64,금광시장, 06054,127.1593,37.44975
342,204000159,205000050,65,남한산성입구역.법원검찰청, 06059,127.1601,37.4514833
342,204000159,204000049,66,상원여중, 05147,127.1596,37.4569333
342,204000159,204000176,67,논골, 05173,127.1585333,37.45895
342,204000159,204000047,68,성보경영고등학교.성남문원중학교, 05138,127.1581833,37.4603
342,204000159,204000030,69,민속마을, 05116,127.1578167,37.4627833
342,204000159,204000012,70,민속마을.선경아파트, 05112,127.15565,37.46245
342,204000159,204000080,71,한국폴리텍대학, 05149,127.1516167,37.4586333
342,204000159,204000101,72,산성역.포레스티아동문, 05091,127.1496167,37.4548167
342,204000159,204000127,73,산성동행정복지센터, 05094,127.1501167,37.4516
342,204000159,204000126,74,성남혜은학교.수정청소년수련관, 05102,127.1528167,37.4496667
342,204000159,204000125,75,성남세무서.미도아파트, 05110,127.1552167,37.4465167
342,204000159,205000165,76,단대쇼핑, 06052,127.1589667,37.4448
342,204000159,205000071,77,이편한세상3단지, 06357,127.1638833,37.4439333
342,204000159,205000072,78,e편한세상금빛그랑메종5단지정문, 06358,127.1667167,37.4445833
342,204000159,205000108,79,선경아파트.성남중원경찰서, 06102,127.1701333,37.4417
342,204000159,205000190,80,에스콰이어, 06171,127.17255,37.4393
342,204000159,205000095,81,공단파출소, 06125,127.1744667,37.43795
342,204000159,205000094,82,SK테크노파크, 06130,127.1764333,37.4400167
342,204000159,205000186,83,차고지, 06172,127.1791167,37.4438833
350,204000044,205000233,1,상대원차고지, 06217,127.1791,37.4356333
350,204000044,205000134,2,보통골동양공업사, 06142,127.1787833,37.4346667
350,204000044,205000133,3,스타타워.동방렌탈, 06132,127.1763167,37.4345
350,204000044,205000240,4,SK지식산업센터, 06351,127.1740667,37.4351667
350,204000044,205000201,5,국제상사, 06178,127.1719833,37.4359
350,204000044,205000199,6,파리크라상.삼영전자, 06176,127.1694333,37.4349167
350,204000044,205000200,7,샤니후문, 06177,127.1666833,37.4333333
350,204000044,205000129,8,상대원1동행정복지센터, 06075,127.1649167,37.433
350,204000044,205000128,9,대원터널앞사거리, 06064,127.16105,37.4335
350,204000044,205000155,10,성남자이아파트, 06043,127.1572167,37.4322833
350,204000044,205000154,11,대하초등학교.중원청소년수련관, 06040,127.1527167,37.4305
350,204000044,205000153,12,아튼빌후문, 06032,127.14985,37.42975
350,204000044,205000152,13,영성중학교.하대원동행정복지센터, 06024,127.1453,37.4285833
350,204000044,205000151,14,현대아파트.중원도서관, 06155,127.1405167,37.42905
350,204000044,205000121,15,중원구청, 06015,127.1367833,37.4307667
350,204000044,205000120,16,(구)성남동주민센터, 06163,127.1338333,37.43385
350,204000044,205000135,17,성남농협, 06006,127.12995,37.4330833
350,204000044,205000368,18,모란역5번출구, 06345,127.1289667,37.4309
350,204000044,205000245,19,성남시청전면, 06229,127.1285,37.4181667
350,204000044,206000361,20,동부.코오롱아파트, 07367,127.1285167,37.4158833
350,204000044,206000157,21,야탑역.종합버스터미널(전면), 07201,127.1285,37.4114167
350,204000044,206000392,22,쌍용아파트, 07386,127.1284333,37.4068667
350,204000044,206000298,23,삼환진덕아파트, 07193,127.12735,37.4055333
350,204000044,206000310,24,탑마을대우아파트, 07145,127.1223667,37.4055833
350,204000044,204000203,25,송현초등학교.판교이지더원2단지, 05183,127.1177833,37.4051833
350,204000044,204000205,26,판교신미주아파트.봇들3단지, 05185,127.1154833,37.4041333
350,204000044,206000562,27,차그룹컨소시엄, 07508,127.11095,37.40335
350,204000044,206000564,28,봇들육교, 07510,127.1076667,37.4033667
350,204000044,206000566,29,이노밸리.포스코DX, 07512,127.1030667,37.4033667
350,204000044,206000549,30,성내미육교.판교박물관, 07504,127.0959167,37.4006667
350,204000044,206000550,31,판교원마을11단지.낙원중, 07551,127.0957833,37.3985333
350,204000044,206000604,32,불꽃교회, 07547,127.09755,37.397
350,204000044,206000606,33,낙생초등학교, 07419,127.0981167,37.3936
350,204000044,206000608,34,판교동행정복지센터, 07416,127.0975,37.3891
350,204000044,206000017,35,한림아파트, 07017,127.0960833,37.3885
350,204000044,206000554,36,판교청소년수련관.판교종합사회복지관, 07501,127.0916833,37.38935
350,204000044,206000016,37,판교원마을1.2단지.판교도서관, 07014,127.0890667,37.3899
350,204000044,206000556,38,뫼루니육교, 07515,127.0830333,37.3913
350,204000044,206000660,39,운중동행정복지센터사거리, 07021,127.0773833,37.3917833
350,204000044,206000014,40,운중고등학교, 07010,127.0730167,37.3918167
350,204000044,206000557,41,운중초등학교, 07506,127.0667833,37.3916
350,204000044,206000657,42,한빛교회.월든힐스아파트, 07582,127.0641,37.3921333
350,204000044,206000012,43,운중동푸르지오하임, 07006,127.0609833,37.392
350,204000044,206000470,44,운중동먹거리촌, 07440,127.05835,37.3915167
350,204000044,206000011,45,한국학중앙연구원, 07447,127.0563,37.3916
350,204000044,206000010,46,운중동먹거리촌, 07004,127.0582333,37.3914
350,204000044,206000009,47,운중동푸르지오하임, 07005,127.0611,37.3919333
350,204000044,206000658,48,한빛교회.월든힐스아파트, 07581,127.0639667,37.39205
350,204000044,206000558,49,운중초등학교, 07507,127.0665667,37.39135
350,204000044,206000007,50,운중중학교, 07009,127.07305,37.3916
350,204000044,206000006,51,운중동행정복지센터, 07011,127.0776667,37.3915
350,204000044,206000005,52,뫼루니육교, 07013,127.0828833,37.3910167
350,204000044,206000004,53,판교원마을1.2단지.판교도서관, 07015,127.0879333,37.3898167
350,204000044,206000555,54,판교청소년수련관.판교종합사회복지관, 07502,127.0919333,37.3889833
350,204000044,206000003,55,한림아파트, 07016,127.0961333,37.3882167
350,204000044,206000609,56,판교동행정복지센터, 07412,127.0977,37.3892167
350,204000044,206000607,57,낙생초등학교.판교원마을10단지, 07471,127.0984167,37.3931
350,204000044,206000605,58,불꽃교회, 07548,127.0979167,37.3967333
350,204000044,206000603,59,판교원마을11단지.낙원중, 07549,127.0956667,37.3989167
350,204000044,206000551,60,성내미육교.판교박물관, 07505,127.0956333,37.4001333
350,204000044,206000567,61,SK플래닛.판교디지털센터, 07513,127.10315,37.4030167
350,204000044,206000565,62,유라코퍼레이션.SK케미칼, 07511,127.1076833,37.4030667
350,204000044,206000563,63,한국무역정보통신, 07509,127.1109833,37.4030833
350,204000044,204000206,64,봇들3단지.판교신미주아파트, 05186,127.1156167,37.4038833
350,204000044,204000204,65,송현초등학교.판교봇들마을4단지, 05184,127.1177667,37.4048833
350,204000044,206000309,66,아름마을건영아파트, 07146,127.1212667,37.4053333
350,204000044,206000277,67,삼환아파트, 07188,127.1268167,37.4052833
350,204000044,206000441,68,경남아너스빌, 07404,127.12895,37.4073333
350,204000044,206000158,69,야탑역.종합버스터미널(후면), 07203,127.1289667,37.4117
350,204000044,205000029,70,성남시청전면, 06004,127.12905,37.4193833
350,204000044,277102644,71,성남대로(경유),,127.1289667,37.4242667
350,204000044,205000021,72,모란역2.3번출구, 06160,127.1293833,37.4321
350,204000044,205000147,73,성남농협.모란연세의원, 06157,127.1306167,37.43305
350,204000044,205000146,74,종합운동장사거리, 06009,127.1344167,37.4337833
350,204000044,205000123,75,중원구청, 06162,127.1362833,37.4309833
350,204000044,205000017,76,제일아파트.현대아파트.중원도서관, 06161,127.1393167,37.4292333
350,204000044,205000264,77,하대원시장, 06005,127.1427667,37.4279
350,204000044,205000016,78,영성중학교.하대원동행정복지센터, 06025,127.14545,37.4282
350,204000044,205000015,79,아튼빌후문.성남테크노과학고, 06030,127.1486833,37.429
350,204000044,205000014,80,아튼빌아파트.중원청소년수련관, 06038,127.1522667,37.4299
350,204000044,205000013,81,대상델리하임, 06046,127.15775,37.4320833
350,204000044,205000065,82,대원사거리, 06066,127.1611833,37.4330167
350,204000044,205000064,83,상대원1동행정복지센터, 06073,127.1643833,37.4326167
350,204000044,205000204,84,샤니후문, 06181,127.1687,37.4343167
350,204000044,205000203,85,샤니.삼영전자, 06180,127.17085,37.4350833
350,204000044,205000060,86,스타타워.동방렌탈, 06131,127.1762833,37.4343333
350,204000044,205000059,87,보통골동양공업사, 06140,127.1789667,37.4351
350,204000044,205000234,88,상대원차고지, 06218,127.1791667,37.4355333
351,204000182,206000498,1,구미동차고지앞, 07476,127.1059833,37.3423333
351,204000182,277102558,2,동막교사거리(경유),,127.1087167,37.34235
351,204000182,277102470,3,오리역(경유),,127.10875,37.33945
351,204000182,206000405,4,성우스타우스, 07409,127.1111833,37.3379333
351,204000182,206000334,5,LG아파트.무지개마을사거리.신한아파트, 07095,127.1150167,37.3379667
351,204000182,206000333,6,주공4단지, 07110,127.11635,37.3389333
351,204000182,206000332,7,하얀마을.그랜드빌.벽산빌라, 07112,127.1162667,37.3427833
351,204000182,206000331,8,오리초등학교, 07113,127.11625,37.3449833
351,204000182,206000330,9,미금초등학교, 07111,127.11625,37.3475833
351,204000182,206000329,10,대우.롯데아파트상가, 07102,127.1162333,37.3491667
351,204000182,206000272,11,미금역.농협.2001아울렛, 07070,127.1105,37.3501833
351,204000182,206000087,12,미금역.청솔마을.2001아울렛, 07333,127.1091833,37.3510667
351,204000182,206000086,13,청솔주공6단지, 07334,127.1091,37.3543
351,204000182,206000085,14,상록마을, 07304,127.10855,37.3578667
351,204000182,206000199,15,아데나펠리스, 07308,127.10835,37.3611167
351,204000182,206000198,16,정자역, 07051,127.1083333,37.3659667
351,204000182,206000197,17,두산위브제니스, 07052,127.1083167,37.3695333
351,204000182,206000253,18,느티마을.경남빌라, 07080,127.1116,37.3746667
351,204000182,206000278,19,롯데백화점.수내역, 07098,127.1154833,37.3774667
351,204000182,206000300,20,분당구청.중앙공원후문, 07142,127.1207667,37.3813167
351,204000182,206000299,21,서현역.AK플라자, 07302,127.1245333,37.3839833
351,204000182,206000316,22,이매촌한신.서현역.AK프라자, 07170,127.1246333,37.3884833
351,204000182,206000200,23,성남역, 07082,127.1216333,37.3946
351,204000182,206000314,24,성남역.이매고교.아름마을.효성선경아파트, 07303,127.1236333,37.39535
351,204000182,206000313,25,매송중학교.풍림아파트, 07164,127.1236667,37.3976167
351,204000182,206000440,26,아름마을.방아다리사거리, 07399,127.12365,37.3999333
351,204000182,206000312,27,매송초교.아름마을, 07166,127.12375,37.4019333
351,204000182,206000311,28,아름마을, 07165,127.1237,37.4045667
351,204000182,206000310,29,탑마을대우아파트, 07145,127.1223667,37.4055833
351,204000182,204000203,30,송현초등학교.판교이지더원2단지, 05183,127.1177833,37.4051833
351,204000182,204000205,31,판교신미주아파트.봇들3단지, 05185,127.1154833,37.4041333
351,204000182,206000562,32,차그룹컨소시엄, 07508,127.11095,37.40335
351,204000182,206000564,33,봇들육교, 07510,127.1076667,37.4033667
351,204000182,206000540,34,삼평교, 07496,127.1047833,37.4041333
351,204000182,204000342,35,I_SQUARE.창업주택, 05333,127.0960167,37.4123833
351,204000182,204000341,36,기업성장센터, 05332,127.0948,37.4112833
351,204000182,204000163,37,벤처타운(남문), 05346,127.0887333,37.4055333
351,204000182,204000161,38,벤처타운(서문), 05344,127.0860833,37.4056333
351,204000182,204000159,39,벤처타운(북문), 05342,127.0882833,37.4064167
351,204000182,204000283,40,(임시)금토동삼거리, 05256,127.0899833,37.4076833
351,204000182,204000164,41,위든타워, 05347,127.0907667,37.4070167
351,204000182,204000158,42,텔레칩스, 05341,127.0873667,37.40645
351,204000182,204000160,43,판교이노베이션랩, 05343,127.0858833,37.4056333
351,204000182,204000162,44,스마트모빌리티실증허브, 05345,127.0892833,37.4055333
351,204000182,204000340,45,기업성장센터, 05331,127.09505,37.41125
351,204000182,204000343,46,I_SQUARE.창업주택, 05334,127.0961667,37.4121833
351,204000182,204000060,47,판교제2테크노밸리, 05001,127.09935,37.4116833
351,204000182,206000565,48,유라코퍼레이션.SK케미칼, 07511,127.1076833,37.4030667
351,204000182,206000563,49,한국무역정보통신, 07509,127.1109833,37.4030833
351,204000182,204000206,50,봇들3단지.판교신미주아파트, 05186,127.1156167,37.4038833
351,204000182,204000204,51,송현초등학교.판교봇들마을4단지, 05184,127.1177667,37.4048833
351,204000182,206000309,52,아름마을건영아파트, 07146,127.1212667,37.4053333
351,204000182,206000308,53,아름마을, 07162,127.1234167,37.40455
351,204000182,206000307,54,매송초교.아름마을, 07161,127.1234833,37.4018167
351,204000182,206000439,55,아름마을.방아다리사거리, 07400,127.12345,37.3999167
351,204000182,206000306,56,매송중학교.풍림아파트, 07160,127.1234167,37.3976333
351,204000182,206000305,57,성남역.이매고교.아름마을.효성선경아파트, 07159,127.1234333,37.3954667
351,204000182,206000762,58,이매촌안말초교.성지아파트, 07179,127.12525,37.3940167
351,204000182,206000240,59,이매촌금강아파트.코오롱아파트.동부아파트, 07158,127.1234167,37.3913333
351,204000182,206000239,60,이매촌한신.서현역.AK프라자, 07168,127.1242333,37.3883167
351,204000182,206000026,61,서현역.AK플라자, 07169,127.1242333,37.3842667
351,204000182,206000297,62,분당구청.중앙공원후문, 07141,127.1206167,37.3816833
351,204000182,206000296,63,수내역.롯데백화점, 07100,127.11515,37.3777667
351,204000182,206000257,64,로얄팰리스아파트, 07076,127.11065,37.37455
351,204000182,206000256,65,정자청소년수련관.분당클리닉, 07050,127.1078333,37.3706667
351,204000182,206000189,66,정자역, 07049,127.1078833,37.36585
351,204000182,206000140,67,아데나펠리스, 07053,127.1078667,37.3622
351,204000182,206000097,68,상록마을(임광.보성).미켈란쉐르빌, 07329,127.1079333,37.3589167
351,204000182,206000096,69,분당경영고.청솔중, 07330,127.1084167,37.35575
351,204000182,206000267,70,미금역, 07079,127.1106167,37.3498833
351,204000182,206000176,71,신원아파트, 07109,127.1159167,37.3488667
351,204000182,206000175,72,미금초등학교, 07108,127.1159167,37.34775
351,204000182,206000174,73,오리초등학교, 07107,127.1159333,37.3449167
351,204000182,206000173,74,하얀마을.그랜드빌.벽산빌라, 07104,127.1159167,37.34275
351,204000182,206000172,75,무지개마을.건영아파트, 07105,127.1159167,37.3393333
351,204000182,206000171,76,신한아파트, 07099,127.1143667,37.3382167
351,204000182,206000170,77,낙생농협, 07062,127.1097667,37.33825
351,204000182,206000335,78,구미동차고지, 07341,127.10575,37.34195
357,204000007,205000233,1,상대원차고지, 06217,127.1791,37.4356333
357,204000007,205000134,2,보통골동양공업사, 06142,127.1787833,37.4346667
357,204000007,205000133,3,스타타워.동방렌탈, 06132,127.1763167,37.4345
357,204000007,205000240,4,SK지식산업센터, 06351,127.1740667,37.4351667
357,204000007,205000201,5,국제상사, 06178,127.1719833,37.4359
357,204000007,205000199,6,파리크라상.삼영전자, 06176,127.1694333,37.4349167
357,204000007,205000200,7,샤니후문, 06177,127.1666833,37.4333333
357,204000007,205000129,8,상대원1동행정복지센터, 06075,127.1649167,37.433
357,204000007,205000128,9,대원터널앞사거리, 06064,127.16105,37.4335
