연도,월,시간,이용객수,순위,노선,노선아이디,기점,종점,배차간격(토요일)(분),배차간격(일요일)(분),첫차시간,막차시간
2023,12,05시~06시,68,15,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,05시~06시,21,29,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,05시~06시,50,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,05시~06시,23,28,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,05시~06시,76,14,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,05시~06시,249,7,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,05시~06시,711,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,05시~06시,180,10,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,05시~06시,151,11,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,05시~06시,40,23,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,05시~06시,131,12,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,05시~06시,283,6,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,05시~06시,26,26,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,05시~06시,21,30,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,05시~06시,15,33,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,06시~07시,42,28,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,06시~07시,81,21,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,06시~07시,41,29,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,06시~07시,497,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,06시~07시,66,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,06시~07시,51,27,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,06시~07시,298,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,06시~07시,739,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,06시~07시,122,15,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,06시~07시,137,14,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,06시~07시,378,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,06시~07시,444,4,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,06시~07시,74,22,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,06시~07시,160,12,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,06시~07시,120,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,06시~07시,72,23,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,06시~07시,181,11,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,06시~07시,84,20,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,06시~07시,26,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,06시~07시,115,17,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,06시~07시,55,26,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,06시~07시,113,18,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,06시~07시,421,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,06시~07시,1052,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,06시~07시,232,10,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,06시~07시,302,7,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,06시~07시,103,19,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,06시~07시,148,13,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,06시~07시,279,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,06시~07시,22,35,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,06시~07시,29,32,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,06시~07시,62,25,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,06시~07시,41,30,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,06시~07시,30,31,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,06시~07시,12,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,07시~08시,103,22,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,07시~08시,135,16,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,07시~08시,82,27,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,07시~08시,679,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,07시~08시,75,29,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,07시~08시,56,31,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,07시~08시,416,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,07시~08시,994,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,07시~08시,107,21,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,07시~08시,328,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,07시~08시,507,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,07시~08시,490,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,07시~08시,92,26,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,07시~08시,223,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,07시~08시,135,17,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,07시~08시,115,20,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,07시~08시,155,15,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,07시~08시,101,23,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,07시~08시,35,33,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,07시~08시,125,18,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,07시~08시,63,30,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,07시~08시,119,19,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,07시~08시,584,4,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,07시~08시,1275,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,07시~08시,278,11,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,07시~08시,570,5,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,07시~08시,170,14,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,07시~08시,229,12,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,07시~08시,334,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,07시~08시,34,34,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,07시~08시,44,32,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,07시~08시,98,24,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,07시~08시,78,28,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,07시~08시,95,25,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,07시~08시,14,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,08시~09시,134,28,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,08시~09시,262,15,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,08시~09시,107,30,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,08시~09시,1109,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,08시~09시,106,31,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,08시~09시,197,21,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,08시~09시,658,9,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,08시~09시,1351,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,08시~09시,161,26,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,08시~09시,543,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,08시~09시,873,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,08시~09시,767,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,08시~09시,194,22,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,08시~09시,301,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,08시~09시,233,17,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,08시~09시,227,18,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,08시~09시,333,11,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,08시~09시,219,19,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,08시~09시,49,35,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,08시~09시,165,25,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,08시~09시,113,29,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,08시~09시,174,23,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,08시~09시,1026,4,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,08시~09시,2174,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,08시~09시,329,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,08시~09시,985,5,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,08시~09시,258,16,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,08시~09시,317,13,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,08시~09시,687,8,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,08시~09시,86,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,08시~09시,71,34,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,08시~09시,172,24,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,08시~09시,150,27,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,08시~09시,202,20,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,08시~09시,34,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,09시~10시,173,28,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,09시~10시,334,16,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,09시~10시,150,30,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,09시~10시,1385,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,09시~10시,199,26,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,09시~10시,195,27,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,09시~10시,1034,7,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,09시~10시,1828,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,09시~10시,157,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,09시~10시,588,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,09시~10시,1041,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,09시~10시,705,8,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,09시~10시,215,23,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,09시~10시,389,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,09시~10시,337,15,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,09시~10시,258,18,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,09시~10시,378,14,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,09시~10시,214,24,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,09시~10시,40,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,09시~10시,226,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,09시~10시,113,33,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,09시~10시,232,20,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,09시~10시,1168,4,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,09시~10시,2326,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,09시~10시,396,12,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,09시~10시,1138,5,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,09시~10시,278,17,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,09시~10시,469,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,09시~10시,655,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,09시~10시,121,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,09시~10시,139,31,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,09시~10시,233,19,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,09시~10시,220,22,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,09시~10시,214,25,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,09시~10시,18,36,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,10시~11시,167,28,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,10시~11시,346,13,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,10시~11시,105,32,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,10시~11시,1593,3,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,10시~11시,228,24,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,10시~11시,244,22,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,10시~11시,868,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,10시~11시,1884,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,10시~11시,154,29,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,10시~11시,561,10,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,10시~11시,1136,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,10시~11시,919,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,10시~11시,229,23,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,10시~11시,343,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,10시~11시,323,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,10시~11시,268,19,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,10시~11시,439,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,10시~11시,200,26,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,10시~11시,67,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,10시~11시,254,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,10시~11시,109,31,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,10시~11시,281,18,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,10시~11시,1306,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,10시~11시,2591,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,10시~11시,328,15,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,10시~11시,1494,4,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,10시~11시,294,17,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,10시~11시,503,11,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,10시~11시,608,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,10시~11시,129,30,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,10시~11시,84,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,10시~11시,255,20,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,10시~11시,207,25,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,10시~11시,194,27,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,10시~11시,23,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,11시~12시,151,31,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,11시~12시,311,18,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,11시~12시,245,22,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,11시~12시,1611,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,11시~12시,161,30,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,11시~12시,382,15,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,11시~12시,903,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,11시~12시,2265,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,11시~12시,232,25,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,11시~12시,546,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,11시~12시,1249,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,11시~12시,1174,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,11시~12시,232,26,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,11시~12시,450,14,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,11시~12시,360,16,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,11시~12시,240,23,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,11시~12시,477,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,11시~12시,222,27,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,11시~12시,85,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,11시~12시,255,21,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,11시~12시,125,32,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,11시~12시,288,19,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,11시~12시,1565,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,11시~12시,2733,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,11시~12시,463,13,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,11시~12시,1679,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,11시~12시,288,20,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,11시~12시,587,10,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,11시~12시,637,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,11시~12시,181,29,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,11시~12시,109,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,11시~12시,320,17,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,11시~12시,214,28,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,11시~12시,235,24,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,11시~12시,41,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,12시~13시,191,26,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,12시~13시,318,18,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,12시~13시,156,30,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,12시~13시,1805,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,12시~13시,168,29,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,12시~13시,301,20,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,12시~13시,1101,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,12시~13시,2257,2,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,12시~13시,246,25,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,12시~13시,549,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,12시~13시,1420,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,12시~13시,1258,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,12시~13시,251,24,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,12시~13시,480,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,12시~13시,398,15,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,12시~13시,275,23,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,12시~13시,540,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,12시~13시,278,21,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,12시~13시,71,34,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,12시~13시,365,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,12시~13시,153,31,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,12시~13시,276,22,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,12시~13시,1609,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,12시~13시,3123,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,12시~13시,427,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
2023,12,12시~13시,2051,3,57,204000005,선경아파트,세곡동사거리,10,10,0500,2230
2023,12,12시~13시,319,17,6,204000004,상대원차고지,남한산성입구.양지파출소,13,13,0530,2240
2023,12,12시~13시,569,10,60,204000013,차고지대기(경유),복정역환승센터1번승강장,37,37,0500,2200
2023,12,12시~13시,792,9,720-1A,204000151,오리역,남한산성입구.양지파출소,20,20,0500,2300
2023,12,12시~13시,143,32,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,35,35,0600,2300
2023,12,12시~13시,119,33,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,40,40,0600,2300
2023,12,12시~13시,306,19,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,33,33,0530,2230
2023,12,12시~13시,191,27,누리2,204000146,사송동종점,국군수도병원,32,32,0630,2215
2023,12,12시~13시,181,28,누리3,204000147,뫼루니육교,럭키타운,33,33,0500,2200
2023,12,12시~13시,46,35,누리4,204000155,사송동.종점,동원동,55,55,0500,2200
2023,12,13시~14시,181,30,101,228000179,오리역,수서역5번출구,45,45,0500,2210
2023,12,13시~14시,327,18,103,204000060,도촌동9단지앞,사당역(중),40,40,0500,2150
2023,12,13시~14시,253,22,200,204000029,도촌동행정복지센터,거여역5번출구,65,65,0500,2200
2023,12,13시~14시,1819,4,220,204000022,영원무역,한국학중앙연구원,27,27,0430,2220
2023,12,13시~14시,216,27,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,37,37,0450,2220
2023,12,13시~14시,298,20,240,204000032,도촌동행정복지센터,남한산성입구,11,11,0500,2300
2023,12,13시~14시,1041,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,25,25,0455,2230
2023,12,13시~14시,2231,3,300,206000003,오리역,은대미,30,30,0450,2330
2023,12,13시~14시,248,23,310,204000163,오리역,(임시)금토동삼거리,25,25,0500,2230
2023,12,13시~14시,549,11,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,35,35,0500,2200
2023,12,13시~14시,1483,6,33,204000020,사기막골,율동공원,32,32,0420,2200
2023,12,13시~14시,1293,7,330,204000039,산성동,운중초등학교,25,25,0430,2200
2023,12,13시~14시,281,21,331,204000084,성남동대형주차장,고속철도수서역,35,35,0500,2200
2023,12,13시~14시,460,13,340,204000040,판교대장로동측,영원무역,40,40,0440,2200
2023,12,13시~14시,396,15,341,204000067,운중동먹거리촌,청계산입구역,30,30,0450,2200
2023,12,13시~14시,242,24,342,204000159,영원무역,청계산옛골,45,45,0500,2200
2023,12,13시~14시,474,12,350,204000044,상대원차고지,한국학중앙연구원,12,12,0500,2230
2023,12,13시~14시,210,28,357,204000007,상대원차고지,삼부아파트,28,28,0500,2230
2023,12,13시~14시,91,33,370,204000131,고등마을아파트,백현동종점,60,60,0500,2200
2023,12,13시~14시,370,16,380,204000079,동분당더퍼스트정문,판교대장초·중학교,45,45,0450,2200
2023,12,13시~14시,90,34,382,204000076,성남동대형주차장,(임시)금토동삼거리,65,65,0500,2200
2023,12,13시~14시,241,25,390,204000051,사송동.종점,동백역.용인세브란스병원,40,40,0520,2300
2023,12,13시~14시,1672,5,50,204000012,선경아파트,복정역환승센터1번승강장,22,22,0500,2230
2023,12,13시~14시,3086,1,51,204000021,사기막골,서울대병원,23,23,0420,2200
2023,12,13시~14시,456,14,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,37,37,0430,2200
