시/군/구,연도,월,노선,시종점,일시,시간,이용객수
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,17시~18시,1769
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,18시~19시,2391
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,19시~20시,1448
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,20시~21시,974
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,21시~22시,950
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,22시~23시,768
성남시,2023,1,50,차고지대기(경유)-복정역환승센터1번승강장,평일,23시~24시,233
성남시,2023,1,51,사기막골-서울대병원,평일,00시~01시,18
성남시,2023,1,51,사기막골-서울대병원,평일,04시~05시,308
성남시,2023,1,51,사기막골-서울대병원,평일,05시~06시,964
성남시,2023,1,51,사기막골-서울대병원,평일,06시~07시,1464
성남시,2023,1,51,사기막골-서울대병원,평일,07시~08시,3293
성남시,2023,1,51,사기막골-서울대병원,평일,08시~09시,5067
성남시,2023,1,51,사기막골-서울대병원,평일,09시~10시,2991
성남시,2023,1,51,사기막골-서울대병원,평일,10시~11시,2661
성남시,2023,1,51,사기막골-서울대병원,평일,11시~12시,2566
성남시,2023,1,51,사기막골-서울대병원,평일,12시~13시,2615
성남시,2023,1,51,사기막골-서울대병원,평일,13시~14시,3021
성남시,2023,1,51,사기막골-서울대병원,평일,14시~15시,2877
성남시,2023,1,51,사기막골-서울대병원,평일,15시~16시,3255
성남시,2023,1,51,사기막골-서울대병원,평일,16시~17시,3175
성남시,2023,1,51,사기막골-서울대병원,평일,17시~18시,3507
성남시,2023,1,51,사기막골-서울대병원,평일,18시~19시,4488
성남시,2023,1,51,사기막골-서울대병원,평일,19시~20시,2996
성남시,2023,1,51,사기막골-서울대병원,평일,20시~21시,2256
성남시,2023,1,51,사기막골-서울대병원,평일,21시~22시,2120
성남시,2023,1,51,사기막골-서울대병원,평일,22시~23시,1723
성남시,2023,1,51,사기막골-서울대병원,평일,23시~24시,551
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,00시~01시,3
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,04시~05시,91
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,05시~06시,338
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,06시~07시,457
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,07시~08시,933
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,08시~09시,1434
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,09시~10시,874
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,10시~11시,439
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,11시~12시,393
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,12시~13시,420
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,13시~14시,390
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,14시~15시,441
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,15시~16시,541
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,16시~17시,630
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,17시~18시,835
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,18시~19시,1038
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,19시~20시,980
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,20시~21시,577
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,21시~22시,235
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,22시~23시,229
성남시,2023,1,55,기업성장센터-남한산성입구.양지파출소,평일,23시~24시,76
성남시,2023,1,57,선경아파트-세곡동사거리,평일,00시~01시,243
성남시,2023,1,57,선경아파트-세곡동사거리,평일,04시~05시,20
성남시,2023,1,57,선경아파트-세곡동사거리,평일,05시~06시,323
성남시,2023,1,57,선경아파트-세곡동사거리,평일,06시~07시,880
성남시,2023,1,57,선경아파트-세곡동사거리,평일,07시~08시,2276
성남시,2023,1,57,선경아파트-세곡동사거리,평일,08시~09시,3588
성남시,2023,1,57,선경아파트-세곡동사거리,평일,09시~10시,2001
성남시,2023,1,57,선경아파트-세곡동사거리,평일,10시~11시,1638
성남시,2023,1,57,선경아파트-세곡동사거리,평일,11시~12시,1402
성남시,2023,1,57,선경아파트-세곡동사거리,평일,12시~13시,1819
성남시,2023,1,57,선경아파트-세곡동사거리,평일,13시~14시,2020
성남시,2023,1,57,선경아파트-세곡동사거리,평일,14시~15시,1910
성남시,2023,1,57,선경아파트-세곡동사거리,평일,15시~16시,2276
성남시,2023,1,57,선경아파트-세곡동사거리,평일,16시~17시,2478
성남시,2023,1,57,선경아파트-세곡동사거리,평일,17시~18시,2692
성남시,2023,1,57,선경아파트-세곡동사거리,평일,18시~19시,3672
성남시,2023,1,57,선경아파트-세곡동사거리,평일,19시~20시,2091
성남시,2023,1,57,선경아파트-세곡동사거리,평일,20시~21시,1512
성남시,2023,1,57,선경아파트-세곡동사거리,평일,21시~22시,1392
성남시,2023,1,57,선경아파트-세곡동사거리,평일,22시~23시,1148
성남시,2023,1,57,선경아파트-세곡동사거리,평일,23시~24시,578
성남시,2023,1,6,상대원차고지-남한산성입구,평일,05시~06시,36
성남시,2023,1,6,상대원차고지-남한산성입구,평일,06시~07시,261
성남시,2023,1,6,상대원차고지-남한산성입구,평일,07시~08시,892
성남시,2023,1,6,상대원차고지-남한산성입구,평일,08시~09시,1275
성남시,2023,1,6,상대원차고지-남한산성입구,평일,09시~10시,503
성남시,2023,1,6,상대원차고지-남한산성입구,평일,10시~11시,332
성남시,2023,1,6,상대원차고지-남한산성입구,평일,11시~12시,205
성남시,2023,1,6,상대원차고지-남한산성입구,평일,12시~13시,238
성남시,2023,1,6,상대원차고지-남한산성입구,평일,13시~14시,264
성남시,2023,1,6,상대원차고지-남한산성입구,평일,14시~15시,280
성남시,2023,1,6,상대원차고지-남한산성입구,평일,15시~16시,317
성남시,2023,1,6,상대원차고지-남한산성입구,평일,16시~17시,376
성남시,2023,1,6,상대원차고지-남한산성입구,평일,17시~18시,676
성남시,2023,1,6,상대원차고지-남한산성입구,평일,18시~19시,995
성남시,2023,1,6,상대원차고지-남한산성입구,평일,19시~20시,672
성남시,2023,1,6,상대원차고지-남한산성입구,평일,20시~21시,416
성남시,2023,1,6,상대원차고지-남한산성입구,평일,21시~22시,331
성남시,2023,1,6,상대원차고지-남한산성입구,평일,22시~23시,268
성남시,2023,1,6,상대원차고지-남한산성입구,평일,23시~24시,34
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,00시~01시,1
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,04시~05시,2
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,05시~06시,131
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,06시~07시,150
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,07시~08시,459
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,08시~09시,601
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,09시~10시,248
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,10시~11시,229
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,11시~12시,232
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,12시~13시,255
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,13시~14시,192
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,14시~15시,219
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,15시~16시,302
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,16시~17시,317
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,17시~18시,411
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,18시~19시,608
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,19시~20시,366
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,20시~21시,277
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,21시~22시,198
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,22시~23시,143
성남시,2023,1,60,차고지대기(경유)-복정역환승센터1번승강장,평일,23시~24시,39
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,00시~01시,2
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,04시~05시,46
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,05시~06시,290
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,06시~07시,428
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,07시~08시,955
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,08시~09시,1580
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,09시~10시,765
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,10시~11시,500
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,11시~12시,472
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,12시~13시,560
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,13시~14시,619
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,14시~15시,548
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,15시~16시,657
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,16시~17시,714
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,17시~18시,963
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,18시~19시,1164
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,19시~20시,745
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,20시~21시,400
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,21시~22시,324
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,22시~23시,265
성남시,2023,1,720-1A,오리역-남한산성입구.양지파출소,평일,23시~24시,121
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,06시~07시,46
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,07시~08시,151
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,08시~09시,254
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,09시~10시,125
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,10시~11시,92
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,11시~12시,160
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,12시~13시,139
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,13시~14시,149
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,14시~15시,180
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,15시~16시,177
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,16시~17시,210
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,17시~18시,236
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,18시~19시,324
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,19시~20시,215
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,20시~21시,129
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,21시~22시,138
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,22시~23시,124
성남시,2023,1,810,그린빌리지-수진역.성호시장.성일중고입구,평일,23시~24시,55
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,06시~07시,76
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,07시~08시,218
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,08시~09시,408
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,09시~10시,199
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,10시~11시,126
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,11시~12시,100
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,12시~13시,107
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,13시~14시,102
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,14시~15시,114
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,15시~16시,152
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,16시~17시,164
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,17시~18시,205
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,18시~19시,324
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,19시~20시,231
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,20시~21시,84
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,21시~22시,102
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,22시~23시,72
성남시,2023,1,811,도촌9단지후문-수진역.성호시장.성일중고입구,평일,23시~24시,28
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,00시~01시,9
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,05시~06시,26
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,06시~07시,88
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,07시~08시,358
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,08시~09시,539
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,09시~10시,317
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,10시~11시,231
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,11시~12시,215
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,12시~13시,210
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,13시~14시,213
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,14시~15시,172
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,15시~16시,285
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,16시~17시,343
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,17시~18시,319
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,18시~19시,422
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,19시~20시,365
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,20시~21시,249
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,21시~22시,244
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,22시~23시,187
성남시,2023,1,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,평일,23시~24시,113
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,05시~06시,126
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,06시~07시,250
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,07시~08시,549
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,08시~09시,786
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,09시~10시,651
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,10시~11시,227
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,11시~12시,188
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,12시~13시,232
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,13시~14시,218
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,14시~15시,212
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,15시~16시,246
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,16시~17시,421
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,17시~18시,597
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,18시~19시,696
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,19시~20시,539
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,20시~21시,348
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,21시~22시,298
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,22시~23시,260
성남시,2023,1,누리2,사송동종점-국군수도병원,평일,23시~24시,38
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,05시~06시,42
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,06시~07시,114
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,07시~08시,292
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,08시~09시,502
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,09시~10시,202
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,10시~11시,167
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,11시~12시,113
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,12시~13시,198
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,13시~14시,250
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,14시~15시,233
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,15시~16시,172
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,16시~17시,258
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,17시~18시,397
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,18시~19시,405
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,19시~20시,395
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,20시~21시,223
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,21시~22시,229
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,22시~23시,136
성남시,2023,1,누리3,차고지출발(경유)-럭키타운,평일,23시~24시,24
성남시,2023,1,누리4,사송동.종점-동원동,평일,06시~07시,4
성남시,2023,1,누리4,사송동.종점-동원동,평일,07시~08시,31
성남시,2023,1,누리4,사송동.종점-동원동,평일,08시~09시,3
성남시,2023,1,누리4,사송동.종점-동원동,평일,09시~10시,23
성남시,2023,1,누리4,사송동.종점-동원동,평일,10시~11시,3
성남시,2023,1,누리4,사송동.종점-동원동,평일,11시~12시,8
성남시,2023,1,누리4,사송동.종점-동원동,평일,12시~13시,2
성남시,2023,1,누리4,사송동.종점-동원동,평일,13시~14시,6
성남시,2023,1,누리4,사송동.종점-동원동,평일,14시~15시,4
성남시,2023,1,누리4,사송동.종점-동원동,평일,15시~16시,2
성남시,2023,1,누리4,사송동.종점-동원동,평일,16시~17시,34
성남시,2023,1,누리4,사송동.종점-동원동,평일,17시~18시,6
성남시,2023,1,누리4,사송동.종점-동원동,평일,18시~19시,59
성남시,2023,1,누리4,사송동.종점-동원동,평일,19시~20시,3
성남시,2023,1,누리4,사송동.종점-동원동,평일,20시~21시,41
성남시,2023,1,누리4,사송동.종점-동원동,평일,21시~22시,30
성남시,2023,1,누리4,사송동.종점-동원동,평일,22시~23시,6
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,05시~06시,22
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,06시~07시,54
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,07시~08시,1
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,08시~09시,84
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,09시~10시,6
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,10시~11시,2
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,11시~12시,23
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,12시~13시,29
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,13시~14시,8
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,14시~15시,24
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,15시~16시,16
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,16시~17시,14
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,17시~18시,24
성남시,2023,2,100,사기막골-가락시장.가락시장역,평일,18시~19시,60
성남시,2023,2,100출,산성역.포레스티아동문-남위례역.창곡교차로,평일,03시~04시,38
성남시,2023,2,101,오리역-잠실광역환승센터,평일,00시~01시,43
성남시,2023,2,101,오리역-잠실광역환승센터,평일,05시~06시,37
성남시,2023,2,101,오리역-잠실광역환승센터,평일,06시~07시,95
성남시,2023,2,101,오리역-잠실광역환승센터,평일,07시~08시,296
성남시,2023,2,101,오리역-잠실광역환승센터,평일,08시~09시,612
성남시,2023,2,101,오리역-잠실광역환승센터,평일,09시~10시,342
성남시,2023,2,101,오리역-잠실광역환승센터,평일,10시~11시,141
성남시,2023,2,101,오리역-잠실광역환승센터,평일,11시~12시,127
성남시,2023,2,101,오리역-잠실광역환승센터,평일,12시~13시,137
성남시,2023,2,101,오리역-잠실광역환승센터,평일,13시~14시,132
성남시,2023,2,101,오리역-잠실광역환승센터,평일,14시~15시,133
성남시,2023,2,101,오리역-잠실광역환승센터,평일,15시~16시,170
성남시,2023,2,101,오리역-잠실광역환승센터,평일,16시~17시,190
성남시,2023,2,101,오리역-잠실광역환승센터,평일,17시~18시,265
성남시,2023,2,101,오리역-잠실광역환승센터,평일,18시~19시,633
성남시,2023,2,101,오리역-잠실광역환승센터,평일,19시~20시,387
성남시,2023,2,101,오리역-잠실광역환승센터,평일,20시~21시,282
성남시,2023,2,101,오리역-잠실광역환승센터,평일,21시~22시,245
성남시,2023,2,101,오리역-잠실광역환승센터,평일,22시~23시,191
성남시,2023,2,101,오리역-잠실광역환승센터,평일,23시~24시,83
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,00시~01시,105
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,05시~06시,72
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,06시~07시,203
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,07시~08시,772
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,08시~09시,775
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,09시~10시,496
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,10시~11시,284
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,11시~12시,208
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,12시~13시,249
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,13시~14시,292
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,14시~15시,222
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,15시~16시,288
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,16시~17시,299
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,17시~18시,478
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,18시~19시,809
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,19시~20시,570
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,20시~21시,409
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,21시~22시,276
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,22시~23시,305
성남시,2023,2,103,도촌동9단지앞-사당역(중),평일,23시~24시,134
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,00시~01시,4
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,04시~05시,24
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,05시~06시,90
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,06시~07시,82
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,07시~08시,115
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,08시~09시,238
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,09시~10시,175
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,10시~11시,103
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,11시~12시,55
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,12시~13시,87
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,13시~14시,113
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,14시~15시,79
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,15시~16시,216
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,16시~17시,112
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,17시~18시,142
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,18시~19시,282
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,19시~20시,140
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,20시~21시,139
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,21시~22시,97
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,22시~23시,95
성남시,2023,2,200,도촌동행정복지센터-위례로제비앙,평일,23시~24시,13
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,00시~01시,136
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,04시~05시,93
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,05시~06시,595
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,06시~07시,843
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,07시~08시,2089
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,08시~09시,3487
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,09시~10시,2356
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,10시~11시,1661
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,11시~12시,1713
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,12시~13시,1870
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,13시~14시,1802
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,14시~15시,1799
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,15시~16시,2075
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,16시~17시,2306
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,17시~18시,2906
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,18시~19시,3292
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,19시~20시,2129
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,20시~21시,1446
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,21시~22시,1609
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,22시~23시,1252
성남시,2023,2,220,영원무역-운중동먹거리촌,평일,23시~24시,506
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,05시~06시,61
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,06시~07시,235
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,07시~08시,714
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,08시~09시,861
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,09시~10시,494
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,10시~11시,327
성남시,2023,2,231,기업성장센터-복정역환승센터1번승강장,평일,11시~12시,199
