시/군/구,연도,월,노선,시종점,일시,시간,이용객수
성남시,2023,7,382,성남동대형주차장-기업성장센터,주말,21시~22시,42
성남시,2023,7,382,성남동대형주차장-기업성장센터,주말,22시~23시,35
성남시,2023,7,382,성남동대형주차장-기업성장센터,주말,23시~24시,14
성남시,2023,7,390,사송동.종점-초당역,주말,00시~01시,1
성남시,2023,7,390,사송동.종점-초당역,주말,05시~06시,87
성남시,2023,7,390,사송동.종점-초당역,주말,06시~07시,200
성남시,2023,7,390,사송동.종점-초당역,주말,07시~08시,243
성남시,2023,7,390,사송동.종점-초당역,주말,08시~09시,353
성남시,2023,7,390,사송동.종점-초당역,주말,09시~10시,409
성남시,2023,7,390,사송동.종점-초당역,주말,10시~11시,380
성남시,2023,7,390,사송동.종점-초당역,주말,11시~12시,487
성남시,2023,7,390,사송동.종점-초당역,주말,12시~13시,513
성남시,2023,7,390,사송동.종점-초당역,주말,13시~14시,481
성남시,2023,7,390,사송동.종점-초당역,주말,14시~15시,507
성남시,2023,7,390,사송동.종점-초당역,주말,15시~16시,473
성남시,2023,7,390,사송동.종점-초당역,주말,16시~17시,492
성남시,2023,7,390,사송동.종점-초당역,주말,17시~18시,474
성남시,2023,7,390,사송동.종점-초당역,주말,18시~19시,364
성남시,2023,7,390,사송동.종점-초당역,주말,19시~20시,330
성남시,2023,7,390,사송동.종점-초당역,주말,20시~21시,268
성남시,2023,7,390,사송동.종점-초당역,주말,21시~22시,276
성남시,2023,7,390,사송동.종점-초당역,주말,22시~23시,393
성남시,2023,7,390,사송동.종점-초당역,주말,23시~24시,194
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,00시~01시,36
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,05시~06시,241
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,06시~07시,501
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,07시~08시,735
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,08시~09시,1121
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,09시~10시,1217
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,10시~11시,1163
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,11시~12시,1279
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,12시~13시,1453
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,13시~14시,1310
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,14시~15시,1311
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,15시~16시,1149
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,16시~17시,1233
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,17시~18시,1367
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,18시~19시,1302
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,19시~20시,956
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,20시~21시,840
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,21시~22시,829
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,22시~23시,810
성남시,2023,7,50,차고지대기(경유)-복정역환승센터1번승강장,주말,23시~24시,302
성남시,2023,7,51,사기막골-서울대병원,주말,00시~01시,38
성남시,2023,7,51,사기막골-서울대병원,주말,04시~05시,221
성남시,2023,7,51,사기막골-서울대병원,주말,05시~06시,682
성남시,2023,7,51,사기막골-서울대병원,주말,06시~07시,1040
성남시,2023,7,51,사기막골-서울대병원,주말,07시~08시,1402
성남시,2023,7,51,사기막골-서울대병원,주말,08시~09시,2241
성남시,2023,7,51,사기막골-서울대병원,주말,09시~10시,2392
성남시,2023,7,51,사기막골-서울대병원,주말,10시~11시,2328
성남시,2023,7,51,사기막골-서울대병원,주말,11시~12시,2393
성남시,2023,7,51,사기막골-서울대병원,주말,12시~13시,2571
성남시,2023,7,51,사기막골-서울대병원,주말,13시~14시,2607
성남시,2023,7,51,사기막골-서울대병원,주말,14시~15시,2402
성남시,2023,7,51,사기막골-서울대병원,주말,15시~16시,2643
성남시,2023,7,51,사기막골-서울대병원,주말,16시~17시,2597
성남시,2023,7,51,사기막골-서울대병원,주말,17시~18시,2467
성남시,2023,7,51,사기막골-서울대병원,주말,18시~19시,2256
성남시,2023,7,51,사기막골-서울대병원,주말,19시~20시,1881
성남시,2023,7,51,사기막골-서울대병원,주말,20시~21시,1587
성남시,2023,7,51,사기막골-서울대병원,주말,21시~22시,1677
성남시,2023,7,51,사기막골-서울대병원,주말,22시~23시,1294
성남시,2023,7,51,사기막골-서울대병원,주말,23시~24시,565
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,00시~01시,1
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,04시~05시,59
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,05시~06시,129
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,06시~07시,206
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,07시~08시,315
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,08시~09시,267
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,09시~10시,416
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,10시~11시,405
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,11시~12시,475
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,12시~13시,425
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,13시~14시,472
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,14시~15시,389
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,15시~16시,351
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,16시~17시,436
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,17시~18시,421
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,18시~19시,395
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,19시~20시,371
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,20시~21시,266
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,21시~22시,164
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,22시~23시,145
성남시,2023,7,55,기업성장센터-남한산성입구.양지파출소,주말,23시~24시,31
성남시,2023,7,57,선경아파트-세곡동사거리,주말,00시~01시,197
성남시,2023,7,57,선경아파트-세곡동사거리,주말,01시~02시,5
성남시,2023,7,57,선경아파트-세곡동사거리,주말,04시~05시,2
성남시,2023,7,57,선경아파트-세곡동사거리,주말,05시~06시,164
성남시,2023,7,57,선경아파트-세곡동사거리,주말,06시~07시,407
성남시,2023,7,57,선경아파트-세곡동사거리,주말,07시~08시,598
성남시,2023,7,57,선경아파트-세곡동사거리,주말,08시~09시,931
성남시,2023,7,57,선경아파트-세곡동사거리,주말,09시~10시,1226
성남시,2023,7,57,선경아파트-세곡동사거리,주말,10시~11시,1189
성남시,2023,7,57,선경아파트-세곡동사거리,주말,11시~12시,1304
성남시,2023,7,57,선경아파트-세곡동사거리,주말,12시~13시,1415
성남시,2023,7,57,선경아파트-세곡동사거리,주말,13시~14시,1641
성남시,2023,7,57,선경아파트-세곡동사거리,주말,14시~15시,1637
성남시,2023,7,57,선경아파트-세곡동사거리,주말,15시~16시,1807
성남시,2023,7,57,선경아파트-세곡동사거리,주말,16시~17시,1844
성남시,2023,7,57,선경아파트-세곡동사거리,주말,17시~18시,2087
성남시,2023,7,57,선경아파트-세곡동사거리,주말,18시~19시,1618
성남시,2023,7,57,선경아파트-세곡동사거리,주말,19시~20시,1390
성남시,2023,7,57,선경아파트-세곡동사거리,주말,20시~21시,1225
성남시,2023,7,57,선경아파트-세곡동사거리,주말,21시~22시,1154
성남시,2023,7,57,선경아파트-세곡동사거리,주말,22시~23시,1016
성남시,2023,7,57,선경아파트-세곡동사거리,주말,23시~24시,442
성남시,2023,7,6,상대원차고지-남한산성입구,주말,05시~06시,35
성남시,2023,7,6,상대원차고지-남한산성입구,주말,06시~07시,117
성남시,2023,7,6,상대원차고지-남한산성입구,주말,07시~08시,206
성남시,2023,7,6,상대원차고지-남한산성입구,주말,08시~09시,320
성남시,2023,7,6,상대원차고지-남한산성입구,주말,09시~10시,354
성남시,2023,7,6,상대원차고지-남한산성입구,주말,10시~11시,357
성남시,2023,7,6,상대원차고지-남한산성입구,주말,11시~12시,331
성남시,2023,7,6,상대원차고지-남한산성입구,주말,12시~13시,324
성남시,2023,7,6,상대원차고지-남한산성입구,주말,13시~14시,311
성남시,2023,7,6,상대원차고지-남한산성입구,주말,14시~15시,324
성남시,2023,7,6,상대원차고지-남한산성입구,주말,15시~16시,338
성남시,2023,7,6,상대원차고지-남한산성입구,주말,16시~17시,392
성남시,2023,7,6,상대원차고지-남한산성입구,주말,17시~18시,344
성남시,2023,7,6,상대원차고지-남한산성입구,주말,18시~19시,298
성남시,2023,7,6,상대원차고지-남한산성입구,주말,19시~20시,303
성남시,2023,7,6,상대원차고지-남한산성입구,주말,20시~21시,271
성남시,2023,7,6,상대원차고지-남한산성입구,주말,21시~22시,347
성남시,2023,7,6,상대원차고지-남한산성입구,주말,22시~23시,274
성남시,2023,7,6,상대원차고지-남한산성입구,주말,23시~24시,22
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,00시~01시,13
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,05시~06시,141
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,06시~07시,177
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,07시~08시,303
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,08시~09시,488
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,09시~10시,507
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,10시~11시,443
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,11시~12시,548
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,12시~13시,530
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,13시~14시,418
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,14시~15시,446
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,15시~16시,429
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,16시~17시,454
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,17시~18시,385
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,18시~19시,511
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,19시~20시,380
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,20시~21시,329
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,21시~22시,406
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,22시~23시,296
성남시,2023,7,60,차고지대기(경유)-복정역환승센터1번승강장,주말,23시~24시,143
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,04시~05시,29
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,05시~06시,290
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,06시~07시,253
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,07시~08시,404
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,08시~09시,683
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,09시~10시,698
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,10시~11시,584
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,11시~12시,623
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,12시~13시,724
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,13시~14시,624
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,14시~15시,668
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,15시~16시,574
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,16시~17시,756
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,17시~18시,731
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,18시~19시,667
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,19시~20시,428
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,20시~21시,393
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,21시~22시,339
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,22시~23시,259
성남시,2023,7,720-1A,오리역-남한산성입구.양지파출소,주말,23시~24시,166
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,06시~07시,31
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,07시~08시,36
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,08시~09시,88
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,09시~10시,110
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,10시~11시,93
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,11시~12시,131
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,12시~13시,152
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,13시~14시,145
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,14시~15시,151
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,15시~16시,220
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,16시~17시,196
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,17시~18시,202
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,18시~19시,229
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,19시~20시,155
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,20시~21시,159
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,21시~22시,145
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,22시~23시,128
성남시,2023,7,810,그린빌리지-수진역.성호시장.성일중고입구,주말,23시~24시,56
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,00시~01시,1
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,06시~07시,42
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,07시~08시,82
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,08시~09시,118
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,09시~10시,151
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,10시~11시,113
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,11시~12시,112
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,12시~13시,145
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,13시~14시,94
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,14시~15시,109
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,15시~16시,90
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,16시~17시,116
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,17시~18시,137
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,18시~19시,157
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,19시~20시,95
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,20시~21시,124
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,21시~22시,123
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,22시~23시,54
성남시,2023,7,811,도촌9단지후문-수진역.성호시장.성일중고입구,주말,23시~24시,47
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,00시~01시,7
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,05시~06시,18
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,06시~07시,57
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,07시~08시,145
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,08시~09시,211
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,09시~10시,269
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,10시~11시,241
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,11시~12시,317
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,12시~13시,358
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,13시~14시,296
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,14시~15시,295
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,15시~16시,342
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,16시~17시,293
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,17시~18시,376
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,18시~19시,350
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,19시~20시,159
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,20시~21시,192
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,21시~22시,220
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,22시~23시,249
성남시,2023,7,누리1,성남시영생관리사업소-쇳골마을.궁내동톨게이트,주말,23시~24시,90
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,00시~01시,3
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,05시~06시,50
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,06시~07시,126
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,07시~08시,140
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,08시~09시,197
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,09시~10시,284
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,10시~11시,279
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,11시~12시,238
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,12시~13시,243
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,13시~14시,231
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,14시~15시,292
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,15시~16시,319
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,16시~17시,408
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,17시~18시,322
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,18시~19시,295
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,19시~20시,220
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,20시~21시,268
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,21시~22시,213
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,22시~23시,133
성남시,2023,7,누리2,사송동종점-국군수도병원,주말,23시~24시,64
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,05시~06시,27
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,06시~07시,34
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,07시~08시,104
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,08시~09시,214
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,09시~10시,220
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,10시~11시,173
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,11시~12시,209
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,12시~13시,310
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,13시~14시,268
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,14시~15시,315
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,15시~16시,291
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,16시~17시,273
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,17시~18시,404
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,18시~19시,307
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,19시~20시,218
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,20시~21시,168
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,21시~22시,182
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,22시~23시,152
성남시,2023,7,누리3,차고지출발(경유)-럭키타운,주말,23시~24시,9
성남시,2023,7,누리4,사송동.종점-동원동,주말,05시~06시,5
성남시,2023,7,누리4,사송동.종점-동원동,주말,06시~07시,10
성남시,2023,7,누리4,사송동.종점-동원동,주말,07시~08시,10
성남시,2023,7,누리4,사송동.종점-동원동,주말,08시~09시,33
성남시,2023,7,누리4,사송동.종점-동원동,주말,09시~10시,40
성남시,2023,7,누리4,사송동.종점-동원동,주말,10시~11시,22
성남시,2023,7,누리4,사송동.종점-동원동,주말,11시~12시,40
성남시,2023,7,누리4,사송동.종점-동원동,주말,12시~13시,30
성남시,2023,7,누리4,사송동.종점-동원동,주말,13시~14시,40
성남시,2023,7,누리4,사송동.종점-동원동,주말,14시~15시,45
성남시,2023,7,누리4,사송동.종점-동원동,주말,15시~16시,26
성남시,2023,7,누리4,사송동.종점-동원동,주말,16시~17시,23
성남시,2023,7,누리4,사송동.종점-동원동,주말,17시~18시,71
성남시,2023,7,누리4,사송동.종점-동원동,주말,18시~19시,32
성남시,2023,7,누리4,사송동.종점-동원동,주말,19시~20시,17
성남시,2023,7,누리4,사송동.종점-동원동,주말,20시~21시,18
성남시,2023,7,누리4,사송동.종점-동원동,주말,21시~22시,21
성남시,2023,7,누리4,사송동.종점-동원동,주말,22시~23시,25
성남시,2023,7,누리4,사송동.종점-동원동,주말,23시~24시,3
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,05시~06시,18
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,06시~07시,10
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,08시~09시,24
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,09시~10시,12
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,11시~12시,34
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,12시~13시,22
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,13시~14시,1
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,14시~15시,42
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,15시~16시,18
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,16시~17시,10
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,17시~18시,20
성남시,2023,8,100,사기막골-가락시장.가락시장역,주말,18시~19시,7
성남시,2023,8,100출,산성역.포레스티아동문-남위례역.창곡교차로,주말,04시~05시,4
성남시,2023,8,101,오리역-잠실광역환승센터,주말,00시~01시,41
성남시,2023,8,101,오리역-잠실광역환승센터,주말,05시~06시,21
성남시,2023,8,101,오리역-잠실광역환승센터,주말,06시~07시,37
성남시,2023,8,101,오리역-잠실광역환승센터,주말,07시~08시,77
성남시,2023,8,101,오리역-잠실광역환승센터,주말,08시~09시,156
성남시,2023,8,101,오리역-잠실광역환승센터,주말,09시~10시,171
성남시,2023,8,101,오리역-잠실광역환승센터,주말,10시~11시,158
성남시,2023,8,101,오리역-잠실광역환승센터,주말,11시~12시,159
성남시,2023,8,101,오리역-잠실광역환승센터,주말,12시~13시,162
성남시,2023,8,101,오리역-잠실광역환승센터,주말,13시~14시,181
성남시,2023,8,101,오리역-잠실광역환승센터,주말,14시~15시,149
성남시,2023,8,101,오리역-잠실광역환승센터,주말,15시~16시,192
성남시,2023,8,101,오리역-잠실광역환승센터,주말,16시~17시,164
성남시,2023,8,101,오리역-잠실광역환승센터,주말,17시~18시,210
성남시,2023,8,101,오리역-잠실광역환승센터,주말,18시~19시,175
성남시,2023,8,101,오리역-잠실광역환승센터,주말,19시~20시,108
성남시,2023,8,101,오리역-잠실광역환승센터,주말,20시~21시,150
성남시,2023,8,101,오리역-잠실광역환승센터,주말,21시~22시,159
성남시,2023,8,101,오리역-잠실광역환승센터,주말,22시~23시,112
성남시,2023,8,101,오리역-잠실광역환승센터,주말,23시~24시,44
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,00시~01시,57
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,01시~02시,3
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,05시~06시,50
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,06시~07시,80
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,07시~08시,152
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,08시~09시,232
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,09시~10시,247
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,10시~11시,282
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,11시~12시,257
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,12시~13시,240
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,13시~14시,264
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,14시~15시,208
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,15시~16시,289
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,16시~17시,307
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,17시~18시,348
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,18시~19시,332
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,19시~20시,242
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,20시~21시,178
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,21시~22시,209
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,22시~23시,198
성남시,2023,8,103,도촌동9단지앞-사당역(중),주말,23시~24시,107
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,00시~01시,5
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,05시~06시,37
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,06시~07시,43
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,07시~08시,98
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,08시~09시,213
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,09시~10시,150
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,10시~11시,191
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,11시~12시,233
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,12시~13시,174
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,13시~14시,165
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,14시~15시,152
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,15시~16시,178
성남시,2023,8,200,도촌동행정복지센터-위례로제비앙,주말,16시~17시,210
