노선번호,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명,x좌표,y좌표
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,277104669,145,양촌교(경유),,용인,127.1554167,37.33005
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228001021,146,대교주유소,29376,용인,127.1647,37.33605
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,277104726,147,능원IC(경유),,용인,127.1907833,37.3400333
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,광주,234001006,148,문형2통.오포하수처리장,54089,광주,127.21965,37.3472833
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000356,149,매산사거리,29487,용인,127.2258667,37.3436
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000355,150,모현초등학교,29492,용인,127.2294,37.3424833
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000354,151,하마산.불영사,29518,용인,127.2372833,37.3386167
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000353,152,신안아파트,29530,용인,127.2447833,37.3371833
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000352,153,외국어대입구,29548,용인,127.2503333,37.3372167
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000351,154,모현지석묘입구,29554,용인,127.2541167,37.3358
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228001427,155,외국어대학교기숙사,47061,용인,127.2623,37.3361
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228001370,156,외대도서관앞,29560,용인,127.26715,37.3367833
1303,외국어대학교,안양역,234000130,11,직행좌석형시내버스,용인,228000349,157,한국외대종점,47606,용인,127.2671667,37.3377167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000129,1,한라.이림아파트,24030,오산,127.0480833,37.1421167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000082,2,오산초등학교,24040,오산,127.0496167,37.1436167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000081,3,가수동주공아파트,24046,오산,127.0531,37.1443333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000103,4,세교2지구12단지,24089,오산,127.0572833,37.1473333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000115,5,남촌오거리.세교2지구12단지,24091,오산,127.0597667,37.1486
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000116,6,남촌오거리,24069,오산,127.06185,37.1504167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000131,7,오산대학,24075,오산,127.06315,37.1528667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000121,8,꿈빛나래청소년문화의집,24083,오산,127.0645833,37.1591333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000120,9,궐리사.대우아파트,24086,오산,127.0646333,37.1614667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000119,10,대우아파트,24082,오산,127.06425,37.16365
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000045,11,오산대역.물향기수목원,24064,오산,127.0616167,37.1692
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000309,12,수청초등학교앞.호반써밋라테라스,24284,오산,127.05765,37.1701833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000366,13,세교13단지,24345,오산,127.0523667,37.1718667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000356,14,세교고인돌공원,24340,오산,127.0502167,37.1747667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000306,15,죽미마을입구,24283,오산,127.0459333,37.1784
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000331,16,세마중고교,24290,오산,127.0429333,37.1822833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000345,17,세마역,24316,오산,127.0427167,37.1869167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,277102659,18,북오산TG(경유),,오산,127.0544667,37.1866
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,화성,277103445,19,동탄JC(경유),,화성,127.0962,37.1774333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,화성,277102247,20,기흥동탄IC(경유),,화성,127.0972833,37.21625
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277102660,21,기흥휴게소(경유),,용인,127.1066167,37.23525
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103363,22,수원신갈IC(경유),,용인,127.104,37.2657
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103361,23,신갈JC(경유),,용인,127.1038667,37.2896667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103443,24,죽전(경유),,용인,127.1038167,37.3266333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277102630,25,금곡(경유),,성남,127.10355,37.3497667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103386,26,서울TG(경유),,성남,127.1043333,37.3649667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103151,27,판교IC(경유),,성남,127.1006167,37.3986333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103679,28,금토JC(경유),,성남,127.0853167,37.4152833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103441,29,서울진입(경유),,서울,127.0665833,37.43385
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277104177,30,청계산입구역(경유),,서울,127.0542,37.4483667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103388,31,양재IC(경유),,서울,127.04045,37.4632833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103390,32,서초IC(경유),,서울,127.0263333,37.4831333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000086,33,KCC사옥,90062,서울,127.0202167,37.5030167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000942,34,신논현역.인터파크,,서울,127.02525,37.5022167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103680,35,강남역.지오다노(경유),,서울,127.0261333,37.5004167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277102911,36,강남역10번출구(경유),,서울,127.0269833,37.4986167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000937,37,강남역도시에빛,90226,서울,127.0288,37.4948167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000920,38,래미안아파트.파이낸셜뉴스,,서울,127.0299667,37.4924
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000056,39,서초문화예술정보학교,,서울,127.0320167,37.4880667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000969,40,양재역엘타워빌딩,90254,서울,127.0356333,37.4826
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277104385,41,교육개발원입구교차로(경유),,서울,127.0384,37.47775
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,121000220,42,매헌시민의숲.양재꽃시장,,서울,127.0383833,37.4708
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103387,43,양재IC(경유),,서울,127.0394333,37.46365
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277104178,44,청계산입구역(경유),,서울,127.0538333,37.4481833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,서울,277103440,45,성남진입(경유),,서울,127.0661833,37.43355
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103678,46,금토JC(경유),,성남,127.08445,37.4155
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103150,47,판교IC(경유),,성남,127.10005,37.3988333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277103385,48,서울TG(경유),,성남,127.1026,37.36535
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,성남,277102104,49,금곡(경유),,성남,127.1031167,37.3503667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103442,50,죽전(경유),,용인,127.10315,37.3266
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103360,51,신갈JC(경유),,용인,127.10345,37.2904333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277103362,52,수원신갈IC(경유),,용인,127.1035333,37.2668167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,용인,277102621,53,기흥휴게소(경유),,용인,127.1061833,37.2351167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,화성,277101636,54,기흥동탄IC(경유),,화성,127.0969833,37.2166167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,277102848,55,북오산TG(경유),,오산,127.0550167,37.1868
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000346,56,세마역,24314,오산,127.0426333,37.1867333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000332,57,세마중고교,24300,오산,127.0424833,37.1825833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000307,58,죽미마을입구,24280,오산,127.0459167,37.17805
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000355,59,세교고인돌공원,24338,오산,127.0495667,37.1749833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000365,60,세교13단지,24344,오산,127.052,37.1718667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000326,61,수청초등학교앞.호반써밋라테라스,24294,오산,127.0575167,37.1698833
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000055,62,오산대역.물향기수목원,24066,오산,127.061,37.1698667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000054,63,대우아파트,24085,오산,127.0639333,37.1638667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000053,64,궐리사.대우아파트,24088,오산,127.0641833,37.1607
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000130,65,궐리사앞,24084,오산,127.0645,37.15775
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000226,66,오산대학앞,24076,오산,127.06285,37.1527667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000262,67,남촌오거리.재경빌라,24246,오산,127.06185,37.1508667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000001,68,남촌오거리.세교2지구12단지,24061,오산,127.0585667,37.1482167
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000087,69,가수동주공아파트,24045,오산,127.0523667,37.1443333
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000086,70,늘푸른아파트.오산초등학교,24039,오산,127.0488,37.1437667
1311,한라.이림아파트,강남역도시에빛,234001251,11,직행좌석형시내버스,오산,223000085,71,한라아파트.이림아파트,24034,오산,127.0479167,37.1421667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000129,1,한라.이림아파트,24030,오산,127.0480833,37.1421167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000082,2,오산초등학교,24040,오산,127.0496167,37.1436167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000081,3,가수동주공아파트,24046,오산,127.0531,37.1443333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000103,4,세교2지구12단지,24089,오산,127.0572833,37.1473333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000115,5,남촌오거리.세교2지구12단지,24091,오산,127.0597667,37.1486
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000116,6,남촌오거리,24069,오산,127.06185,37.1504167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000131,7,오산대학,24075,오산,127.06315,37.1528667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000121,8,꿈빛나래청소년문화의집,24083,오산,127.0645833,37.1591333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000120,9,궐리사.대우아파트,24086,오산,127.0646333,37.1614667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000119,10,대우아파트,24082,오산,127.06425,37.16365
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000045,11,오산대역.물향기수목원,24064,오산,127.0616167,37.1692
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000309,12,수청초등학교앞.호반써밋라테라스,24284,오산,127.05765,37.1701833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000327,13,금암마을7단지,24293,오산,127.0455667,37.1714667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000354,14,금암마을3.4.5단지,24318,오산,127.0447667,37.1748333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000306,15,죽미마을입구,24283,오산,127.0459333,37.1784
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000331,16,세마중고교,24290,오산,127.0429333,37.1822833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000345,17,세마역,24316,오산,127.0427167,37.1869167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,277102659,18,북오산TG(경유),,오산,127.0544667,37.1866
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,화성,277103445,19,동탄JC(경유),,화성,127.0962,37.1774333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,화성,277102247,20,기흥동탄IC(경유),,화성,127.0972833,37.21625
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277102660,21,기흥휴게소(경유),,용인,127.1066167,37.23525
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103363,22,수원신갈IC(경유),,용인,127.104,37.2657
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103361,23,신갈JC(경유),,용인,127.1038667,37.2896667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103443,24,죽전(경유),,용인,127.1038167,37.3266333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277102630,25,금곡(경유),,성남,127.10355,37.3497667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103386,26,서울TG(경유),,성남,127.1043333,37.3649667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103151,27,판교IC(경유),,성남,127.1006167,37.3986333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103679,28,금토JC(경유),,성남,127.0853167,37.4152833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103441,29,서울진입(경유),,서울,127.0665833,37.43385
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277104177,30,청계산입구역(경유),,서울,127.0542,37.4483667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103388,31,양재IC(경유),,서울,127.04045,37.4632833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103390,32,서초IC(경유),,서울,127.0263333,37.4831333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000086,33,KCC사옥,90062,서울,127.0202167,37.5030167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000942,34,신논현역.인터파크,,서울,127.02525,37.5022167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103680,35,강남역.지오다노(경유),,서울,127.0261333,37.5004167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277102911,36,강남역10번출구(경유),,서울,127.0269833,37.4986167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000937,37,강남역도시에빛,90226,서울,127.0288,37.4948167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000920,38,래미안아파트.파이낸셜뉴스,,서울,127.0299667,37.4924
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000056,39,서초문화예술정보학교,,서울,127.0320167,37.4880667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000969,40,양재역엘타워빌딩,90254,서울,127.0356333,37.4826
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277104385,41,교육개발원입구교차로(경유),,서울,127.0384,37.47775
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,121000220,42,매헌시민의숲.양재꽃시장,,서울,127.0383833,37.4708
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103387,43,양재IC(경유),,서울,127.0394333,37.46365
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277104178,44,청계산입구역(경유),,서울,127.0538333,37.4481833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,서울,277103440,45,성남진입(경유),,서울,127.0661833,37.43355
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103678,46,금토JC(경유),,성남,127.08445,37.4155
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103150,47,판교IC(경유),,성남,127.10005,37.3988333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277103385,48,서울TG(경유),,성남,127.1026,37.36535
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,성남,277102104,49,금곡(경유),,성남,127.1031167,37.3503667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103442,50,죽전(경유),,용인,127.10315,37.3266
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103360,51,신갈JC(경유),,용인,127.10345,37.2904333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277103362,52,수원신갈IC(경유),,용인,127.1035333,37.2668167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,용인,277102621,53,기흥휴게소(경유),,용인,127.1061833,37.2351167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,화성,277101636,54,기흥동탄IC(경유),,화성,127.0969833,37.2166167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,277102848,55,북오산TG(경유),,오산,127.0550167,37.1868
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000346,56,세마역,24314,오산,127.0426333,37.1867333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000332,57,세마중고교,24300,오산,127.0424833,37.1825833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000307,58,죽미마을입구,24280,오산,127.0459167,37.17805
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000353,59,금암마을3.4.5단지,24327,오산,127.0445167,37.1748167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000328,60,세교데시앙포레,24304,오산,127.0453333,37.17155
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000326,61,수청초등학교앞.호반써밋라테라스,24294,오산,127.0575167,37.1698833
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000055,62,오산대역.물향기수목원,24066,오산,127.061,37.1698667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000054,63,대우아파트,24085,오산,127.0639333,37.1638667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000053,64,궐리사.대우아파트,24088,오산,127.0641833,37.1607
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000130,65,궐리사앞,24084,오산,127.0645,37.15775
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000226,66,오산대학앞,24076,오산,127.06285,37.1527667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000262,67,남촌오거리.재경빌라,24246,오산,127.06185,37.1508667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000001,68,남촌오거리.세교2지구12단지,24061,오산,127.0585667,37.1482167
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000087,69,가수동주공아파트,24045,오산,127.0523667,37.1443333
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000086,70,늘푸른아파트.오산초등학교,24039,오산,127.0488,37.1437667
1311B,한라.이림아파트,강남역도시에빛,234001691,11,직행좌석형시내버스,오산,223000085,71,한라아파트.이림아파트,24034,오산,127.0479167,37.1421667
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001986,1,에버랜드(승차홈),47904,용인,127.2069833,37.2935667
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000397,2,라마다용인호텔.골든튤립용인호텔,47201,용인,127.21735,37.2873167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228002142,3,전대.에버랜드역,29480,용인,127.2201167,37.2857167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000396,4,부대앞,29476,용인,127.2214667,37.2845167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000395,5,녹십자,29485,용인,127.2247333,37.2817833
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000394,6,포곡중.에버찜질사우나,47626,용인,127.22405,37.2806167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001156,7,포곡농협.대륙,29490,용인,127.2277333,37.2763333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001345,8,포곡읍행정복지센터,29496,용인,127.2306667,37.2785
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000312,9,대웅경영개발원,29842,용인,127.2321667,37.2797333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000311,10,포곡우체국,29504,용인,127.2333833,37.2828167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000310,11,재원아파트,29509,용인,127.2340667,37.28725
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001426,12,수녀원입구,29514,용인,127.2348833,37.28965
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000308,13,도사마을.우림필유.현대그린아파트,29506,용인,127.2337333,37.2963667
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000307,14,주식회사경방,29512,용인,127.2346167,37.3004333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000306,15,초현용인공원묘지입구,29515,용인,127.2353667,37.30355
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000305,16,초부리,29524,용인,127.2411,37.31345
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000304,17,빨래터,29525,용인,127.2419833,37.3178167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000303,18,갈담리,29531,용인,127.2444667,37.32355
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000302,19,왕곡마을.모현읍행정복지센터,29538,용인,127.2468833,37.3322333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000301,20,왕산초등학교,47680,용인,127.2486833,37.3338833
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000300,21,외대사거리,29544,용인,127.2497,37.3366833
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000352,22,외국어대입구,29548,용인,127.2503333,37.3372167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000351,23,모현지석묘입구,29554,용인,127.2541167,37.3358
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001427,24,외국어대학교기숙사,47061,용인,127.2623,37.3361
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001370,25,외대도서관앞,29560,용인,127.26715,37.3367833
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001371,26,외국어대학교,29561,용인,127.2666167,37.3378167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001428,27,외국어대학교기숙사,47060,용인,127.2617,37.3360333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000346,28,외대.모현빌라,29555,용인,127.2541167,37.336
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000345,29,외국어대입구,29546,용인,127.25035,37.3374
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228001711,30,외대사거리.왕산교,29542,용인,127.2494333,37.33765
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000360,31,신안아파트,29528,용인,127.2442167,37.3374167
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000359,32,하마산.불영사,29517,용인,127.2366667,37.33895
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000358,33,모현초등학교,29493,용인,127.22955,37.3426333
1500-2,에버랜드(승차홈),사당역3번출구,234000313,11,직행좌석형시내버스,용인,228000357,34,매산사거리,29486,용인,127.2261833,37.34365
