연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,15시~16시,230,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,16시~17시,281,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,17시~18시,271,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,18시~19시,432,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,19시~20시,252,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,20시~21시,226,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,21시~22시,149,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,22시~23시,207,,,
2023,8,200,204000029,도촌동행정복지센터,거여역5번출구,평일,23시~24시,51,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,00시~01시,83,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,04시~05시,93,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,05시~06시,557,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,06시~07시,901,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,07시~08시,1952,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,08시~09시,3222,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,09시~10시,2074,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,10시~11시,1565,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,11시~12시,1380,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,12시~13시,1713,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,13시~14시,1581,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,14시~15시,1538,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,15시~16시,1928,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,16시~17시,2013,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,17시~18시,2761,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,18시~19시,3243,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,19시~20시,1875,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,20시~21시,1511,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,21시~22시,1377,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,22시~23시,1402,,,
2023,8,220,204000022,영원무역,한국학중앙연구원,평일,23시~24시,528,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,00시~01시,4,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,04시~05시,1,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,05시~06시,58,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,06시~07시,240,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,07시~08시,603,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,08시~09시,695,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,09시~10시,408,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,10시~11시,200,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,11시~12시,200,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,12시~13시,203,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,13시~14시,235,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,14시~15시,197,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,15시~16시,240,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,16시~17시,309,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,17시~18시,379,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,18시~19시,677,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,19시~20시,532,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,20시~21시,280,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,21시~22시,203,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,22시~23시,127,,,
2023,8,231,204000139,(임시)금토동삼거리,복정역환승센터1번승강장,평일,23시~24시,79,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,00시~01시,1,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,05시~06시,103,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,06시~07시,138,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,07시~08시,331,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,08시~09시,484,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,09시~10시,337,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,10시~11시,326,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,11시~12시,289,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,12시~13시,279,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,13시~14시,298,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,14시~15시,304,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,15시~16시,334,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,16시~17시,408,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,17시~18시,403,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,18시~19시,483,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,19시~20시,336,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,20시~21시,257,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,21시~22시,236,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,22시~23시,214,,,
2023,8,240,204000032,도촌동행정복지센터,남한산성입구,평일,23시~24시,67,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,04시~05시,13,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,05시~06시,516,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,06시~07시,594,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,07시~08시,1183,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,08시~09시,1590,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,09시~10시,1528,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,10시~11시,921,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,11시~12시,753,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,12시~13시,889,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,13시~14시,840,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,14시~15시,847,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,15시~16시,907,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,16시~17시,948,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,17시~18시,1212,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,18시~19시,1603,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,19시~20시,1269,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,20시~21시,923,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,21시~22시,740,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,22시~23시,801,,,
2023,8,250,204000048,도촌동행정복지센터,궁내동.궁안마을,평일,23시~24시,243,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,00시~01시,41,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,00시~01시,41,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,04시~05시,50,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,04시~05시,50,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,05시~06시,725,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,05시~06시,725,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,100,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,1141,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,100,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,06시~07시,1141,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,211,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,1960,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,1960,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,07시~08시,211,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,360,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,2343,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,2343,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,08시~09시,360,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,307,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,1728,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,1728,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,09시~10시,307,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,284,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,1544,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,1544,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,10시~11시,284,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,281,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,1449,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,281,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,11시~12시,1449,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,1544,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,381,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,381,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,12시~13시,1544,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,342,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,342,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,1619,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,13시~14시,1619,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,1672,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,241,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,241,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,14시~15시,1672,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,1698,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,1698,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,252,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,15시~16시,252,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,1980,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,304,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,304,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,16시~17시,1980,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,394,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,2379,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,394,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,17시~18시,2379,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,619,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,2867,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,2867,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,18시~19시,619,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,1823,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,342,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,1823,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,19시~20시,342,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,1124,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,281,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,1124,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,20시~21시,281,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,253,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,253,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,1032,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,21시~22시,1032,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,766,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,303,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,766,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,22시~23시,303,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,397,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,86,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,86,,,
2023,8,03월 01일,205000003,광주차고지,사기막골,평일,23시~24시,397,,,
2023,8,300,206000003,오리역,은대미,평일,00시~01시,237,,,
2023,8,300,206000003,오리역,은대미,평일,04시~05시,10,,,
2023,8,300,206000003,오리역,은대미,평일,05시~06시,452,,,
2023,8,300,206000003,오리역,은대미,평일,06시~07시,1391,,,
2023,8,300,206000003,오리역,은대미,평일,07시~08시,2091,,,
2023,8,300,206000003,오리역,은대미,평일,08시~09시,2474,,,
2023,8,300,206000003,오리역,은대미,평일,09시~10시,1853,,,
2023,8,300,206000003,오리역,은대미,평일,10시~11시,1596,,,
2023,8,300,206000003,오리역,은대미,평일,11시~12시,1478,,,
2023,8,300,206000003,오리역,은대미,평일,12시~13시,1599,,,
2023,8,300,206000003,오리역,은대미,평일,13시~14시,1604,,,
2023,8,300,206000003,오리역,은대미,평일,14시~15시,1532,,,
2023,8,300,206000003,오리역,은대미,평일,15시~16시,1771,,,
2023,8,300,206000003,오리역,은대미,평일,16시~17시,1934,,,
2023,8,300,206000003,오리역,은대미,평일,17시~18시,2450,,,
2023,8,300,206000003,오리역,은대미,평일,18시~19시,2926,,,
2023,8,300,206000003,오리역,은대미,평일,19시~20시,2124,,,
2023,8,300,206000003,오리역,은대미,평일,20시~21시,1249,,,
2023,8,300,206000003,오리역,은대미,평일,21시~22시,1329,,,
2023,8,300,206000003,오리역,은대미,평일,22시~23시,1216,,,
2023,8,300,206000003,오리역,은대미,평일,23시~24시,856,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,00시~01시,13,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,05시~06시,51,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,06시~07시,165,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,07시~08시,383,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,08시~09시,539,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,09시~10시,396,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,10시~11시,136,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,11시~12시,144,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,12시~13시,180,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,13시~14시,151,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,14시~15시,144,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,15시~16시,184,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,16시~17시,327,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,17시~18시,423,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,18시~19시,519,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,19시~20시,416,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,20시~21시,201,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,21시~22시,162,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,22시~23시,150,,,
2023,8,310,204000163,오리역,(임시)금토동삼거리,평일,23시~24시,88,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,00시~01시,4,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,05시~06시,91,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,06시~07시,327,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,07시~08시,1018,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,08시~09시,1500,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,09시~10시,1026,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,10시~11시,485,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,11시~12시,396,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,12시~13시,450,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,13시~14시,472,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,14시~15시,452,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,15시~16시,581,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,16시~17시,594,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,17시~18시,913,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,18시~19시,1165,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,19시~20시,986,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,20시~21시,683,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,21시~22시,615,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,22시~23시,416,,,
2023,8,315,204000073,(임시)금토동삼거리,복정역환승센터1번승강장,평일,23시~24시,149,,,
2023,8,33,204000020,사기막골,율동공원,평일,00시~01시,27,,,
2023,8,33,204000020,사기막골,율동공원,평일,04시~05시,159,,,
2023,8,33,204000020,사기막골,율동공원,평일,05시~06시,485,,,
2023,8,33,204000020,사기막골,율동공원,평일,06시~07시,753,,,
2023,8,33,204000020,사기막골,율동공원,평일,07시~08시,1529,,,
2023,8,33,204000020,사기막골,율동공원,평일,08시~09시,2176,,,
2023,8,33,204000020,사기막골,율동공원,평일,09시~10시,1455,,,
2023,8,33,204000020,사기막골,율동공원,평일,10시~11시,928,,,
2023,8,33,204000020,사기막골,율동공원,평일,11시~12시,1160,,,
2023,8,33,204000020,사기막골,율동공원,평일,12시~13시,1041,,,
2023,8,33,204000020,사기막골,율동공원,평일,13시~14시,1095,,,
2023,8,33,204000020,사기막골,율동공원,평일,14시~15시,1146,,,
2023,8,33,204000020,사기막골,율동공원,평일,15시~16시,1170,,,
2023,8,33,204000020,사기막골,율동공원,평일,16시~17시,1316,,,
2023,8,33,204000020,사기막골,율동공원,평일,17시~18시,1631,,,
2023,8,33,204000020,사기막골,율동공원,평일,18시~19시,2244,,,
2023,8,33,204000020,사기막골,율동공원,평일,19시~20시,1470,,,
2023,8,33,204000020,사기막골,율동공원,평일,20시~21시,1188,,,
2023,8,33,204000020,사기막골,율동공원,평일,21시~22시,1067,,,
2023,8,33,204000020,사기막골,율동공원,평일,22시~23시,881,,,
2023,8,33,204000020,사기막골,율동공원,평일,23시~24시,345,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,00시~01시,14,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,04시~05시,239,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,05시~06시,502,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,06시~07시,830,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,07시~08시,1241,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,08시~09시,1582,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,09시~10시,949,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,10시~11시,733,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,11시~12시,713,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,12시~13시,743,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,13시~14시,728,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,14시~15시,649,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,15시~16시,739,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,16시~17시,872,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,17시~18시,1095,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,18시~19시,1549,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,19시~20시,1091,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,20시~21시,647,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,21시~22시,639,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,22시~23시,380,,,
2023,8,Jan-33,204000019,산성동,청구아파트,평일,23시~24시,152,,,
2023,8,330,204000039,산성동,운중초등학교,평일,04시~05시,270,,,
2023,8,330,204000039,산성동,운중초등학교,평일,05시~06시,685,,,
2023,8,330,204000039,산성동,운중초등학교,평일,06시~07시,650,,,
2023,8,330,204000039,산성동,운중초등학교,평일,07시~08시,1300,,,
2023,8,330,204000039,산성동,운중초등학교,평일,08시~09시,1463,,,
2023,8,330,204000039,산성동,운중초등학교,평일,09시~10시,1144,,,
2023,8,330,204000039,산성동,운중초등학교,평일,10시~11시,655,,,
2023,8,330,204000039,산성동,운중초등학교,평일,11시~12시,609,,,
2023,8,330,204000039,산성동,운중초등학교,평일,12시~13시,665,,,
2023,8,330,204000039,산성동,운중초등학교,평일,13시~14시,575,,,
2023,8,330,204000039,산성동,운중초등학교,평일,14시~15시,700,,,
2023,8,330,204000039,산성동,운중초등학교,평일,15시~16시,830,,,
2023,8,330,204000039,산성동,운중초등학교,평일,16시~17시,848,,,
2023,8,330,204000039,산성동,운중초등학교,평일,17시~18시,1330,,,
2023,8,330,204000039,산성동,운중초등학교,평일,18시~19시,1432,,,
2023,8,330,204000039,산성동,운중초등학교,평일,19시~20시,1069,,,
2023,8,330,204000039,산성동,운중초등학교,평일,20시~21시,785,,,
2023,8,330,204000039,산성동,운중초등학교,평일,21시~22시,716,,,
2023,8,330,204000039,산성동,운중초등학교,평일,22시~23시,516,,,
2023,8,330,204000039,산성동,운중초등학교,평일,23시~24시,154,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,05시~06시,69,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,06시~07시,208,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,07시~08시,355,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,08시~09시,451,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,09시~10시,306,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,10시~11시,187,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,11시~12시,180,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,12시~13시,221,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,13시~14시,227,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,14시~15시,255,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,15시~16시,263,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,16시~17시,289,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,17시~18시,298,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,18시~19시,464,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,19시~20시,330,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,20시~21시,179,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,21시~22시,166,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,22시~23시,139,,,
2023,8,331,204000084,성남동대형주차장,고속철도수서역,평일,23시~24시,48,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,00시~01시,6,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,04시~05시,57,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,05시~06시,341,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,06시~07시,365,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,07시~08시,677,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,08시~09시,793,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,09시~10시,595,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,10시~11시,375,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,11시~12시,351,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,12시~13시,380,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,13시~14시,289,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,14시~15시,344,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,15시~16시,452,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,16시~17시,609,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,17시~18시,534,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,18시~19시,836,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,19시~20시,672,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,20시~21시,465,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,21시~22시,430,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,22시~23시,229,,,
2023,8,340,204000040,판교대장로동측,영원무역,평일,23시~24시,96,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,04시~05시,2,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,05시~06시,97,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,06시~07시,241,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,07시~08시,529,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,08시~09시,644,,,
2023,8,341,204000067,운중동먹거리촌,청계산입구역,평일,09시~10시,365,,,
