연도,월,노선,노선아이디,기점,종점,일시,시간,이용객수,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,08시~09시,353,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,09시~10시,409,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,10시~11시,380,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,11시~12시,487,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,12시~13시,513,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,13시~14시,481,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,14시~15시,507,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,15시~16시,473,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,16시~17시,492,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,17시~18시,474,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,18시~19시,364,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,19시~20시,330,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,20시~21시,268,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,21시~22시,276,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,22시~23시,393,,,,,
2023,7,390,204000051,사송동.종점,동백역.용인세브란스병원,주말,23시~24시,194,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,00시~01시,36,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,05시~06시,241,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,06시~07시,501,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,07시~08시,735,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,08시~09시,1121,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,09시~10시,1217,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,10시~11시,1163,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,11시~12시,1279,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,12시~13시,1453,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,13시~14시,1310,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,14시~15시,1311,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,15시~16시,1149,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,16시~17시,1233,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,17시~18시,1367,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,18시~19시,1302,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,19시~20시,956,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,20시~21시,840,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,21시~22시,829,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,22시~23시,810,,,,,
2023,7,50,204000012,선경아파트,복정역환승센터1번승강장,주말,23시~24시,302,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,00시~01시,38,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,04시~05시,221,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,05시~06시,682,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,06시~07시,1040,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,07시~08시,1402,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,08시~09시,2241,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,09시~10시,2392,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,10시~11시,2328,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,11시~12시,2393,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,12시~13시,2571,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,13시~14시,2607,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,14시~15시,2402,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,15시~16시,2643,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,16시~17시,2597,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,17시~18시,2467,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,18시~19시,2256,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,19시~20시,1881,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,20시~21시,1587,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,21시~22시,1677,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,22시~23시,1294,,,,,
2023,7,51,204000021,사기막골,서울대병원,주말,23시~24시,565,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,00시~01시,1,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,04시~05시,59,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,05시~06시,129,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,06시~07시,206,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,07시~08시,315,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,08시~09시,267,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,09시~10시,416,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,10시~11시,405,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,11시~12시,475,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,12시~13시,425,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,13시~14시,472,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,14시~15시,389,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,15시~16시,351,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,16시~17시,436,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,17시~18시,421,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,18시~19시,395,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,19시~20시,371,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,20시~21시,266,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,21시~22시,164,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,22시~23시,145,,,,,
2023,7,55,204000017,(임시)금토동삼거리,남한산성입구.양지파출소,주말,23시~24시,31,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,00시~01시,197,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,01시~02시,5,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,04시~05시,2,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,05시~06시,164,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,06시~07시,407,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,07시~08시,598,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,08시~09시,931,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,09시~10시,1226,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,10시~11시,1189,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,11시~12시,1304,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,12시~13시,1415,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,13시~14시,1641,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,14시~15시,1637,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,15시~16시,1807,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,16시~17시,1844,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,17시~18시,2087,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,18시~19시,1618,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,19시~20시,1390,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,20시~21시,1225,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,21시~22시,1154,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,22시~23시,1016,,,,,
2023,7,57,204000005,선경아파트,세곡동사거리,주말,23시~24시,442,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,05시~06시,35,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,06시~07시,117,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,07시~08시,206,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,08시~09시,320,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,09시~10시,354,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,10시~11시,357,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,11시~12시,331,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,12시~13시,324,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,13시~14시,311,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,14시~15시,324,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,15시~16시,338,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,16시~17시,392,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,17시~18시,344,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,18시~19시,298,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,19시~20시,303,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,20시~21시,271,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,21시~22시,347,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,22시~23시,274,,,,,
2023,7,6,204000004,상대원차고지,남한산성입구.양지파출소,주말,23시~24시,22,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,00시~01시,13,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,05시~06시,141,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,06시~07시,177,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,07시~08시,303,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,08시~09시,488,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,09시~10시,507,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,10시~11시,443,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,11시~12시,548,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,12시~13시,530,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,13시~14시,418,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,14시~15시,446,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,15시~16시,429,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,16시~17시,454,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,17시~18시,385,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,18시~19시,511,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,19시~20시,380,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,20시~21시,329,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,21시~22시,406,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,22시~23시,296,,,,,
2023,7,60,204000013,차고지대기(경유),복정역환승센터1번승강장,주말,23시~24시,143,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,04시~05시,29,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,05시~06시,290,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,06시~07시,253,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,07시~08시,404,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,08시~09시,683,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,09시~10시,698,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,10시~11시,584,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,11시~12시,623,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,12시~13시,724,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,13시~14시,624,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,14시~15시,668,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,15시~16시,574,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,16시~17시,756,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,17시~18시,731,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,18시~19시,667,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,19시~20시,428,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,20시~21시,393,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,21시~22시,339,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,22시~23시,259,,,,,
2023,7,720-1A,204000151,오리역,남한산성입구.양지파출소,주말,23시~24시,166,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,06시~07시,31,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,07시~08시,36,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,08시~09시,88,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,09시~10시,110,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,10시~11시,93,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,11시~12시,131,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,12시~13시,152,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,13시~14시,145,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,14시~15시,151,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,15시~16시,220,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,16시~17시,196,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,17시~18시,202,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,18시~19시,229,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,19시~20시,155,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,20시~21시,159,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,21시~22시,145,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,22시~23시,128,,,,,
2023,7,810,204000174,그린빌리지,수진역.성호시장.성일중고입구,주말,23시~24시,56,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,00시~01시,1,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,06시~07시,42,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,07시~08시,82,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,08시~09시,118,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,09시~10시,151,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,10시~11시,113,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,11시~12시,112,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,12시~13시,145,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,13시~14시,94,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,14시~15시,109,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,15시~16시,90,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,16시~17시,116,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,17시~18시,137,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,18시~19시,157,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,19시~20시,95,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,20시~21시,124,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,21시~22시,123,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,22시~23시,54,,,,,
2023,7,811,204000173,도촌9단지후문,수진역.성호시장.성일중고입구,주말,23시~24시,47,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,00시~01시,7,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,05시~06시,18,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,06시~07시,57,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,07시~08시,145,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,08시~09시,211,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,09시~10시,269,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,10시~11시,241,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,11시~12시,317,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,12시~13시,358,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,13시~14시,296,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,14시~15시,295,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,15시~16시,342,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,16시~17시,293,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,17시~18시,376,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,18시~19시,350,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,19시~20시,159,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,20시~21시,192,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,21시~22시,220,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,22시~23시,249,,,,,
2023,7,누리1,204000145,성남시장례문화사업소,쇳골마을.궁내동톨게이트,주말,23시~24시,90,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,00시~01시,3,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,05시~06시,50,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,06시~07시,126,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,07시~08시,140,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,08시~09시,197,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,09시~10시,284,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,10시~11시,279,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,11시~12시,238,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,12시~13시,243,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,13시~14시,231,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,14시~15시,292,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,15시~16시,319,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,16시~17시,408,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,17시~18시,322,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,18시~19시,295,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,19시~20시,220,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,20시~21시,268,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,21시~22시,213,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,22시~23시,133,,,,,
2023,7,누리2,204000146,사송동종점,국군수도병원,주말,23시~24시,64,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,05시~06시,27,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,06시~07시,34,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,07시~08시,104,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,08시~09시,214,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,09시~10시,220,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,10시~11시,173,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,11시~12시,209,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,12시~13시,310,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,13시~14시,268,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,14시~15시,315,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,15시~16시,291,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,16시~17시,273,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,17시~18시,404,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,18시~19시,307,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,19시~20시,218,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,20시~21시,168,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,21시~22시,182,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,22시~23시,152,,,,,
2023,7,누리3,204000147,뫼루니육교,럭키타운,주말,23시~24시,9,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,05시~06시,5,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,06시~07시,10,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,07시~08시,10,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,08시~09시,33,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,09시~10시,40,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,10시~11시,22,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,11시~12시,40,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,12시~13시,30,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,13시~14시,40,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,14시~15시,45,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,15시~16시,26,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,16시~17시,23,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,17시~18시,71,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,18시~19시,32,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,19시~20시,17,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,20시~21시,18,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,21시~22시,21,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,22시~23시,25,,,,,
2023,7,누리4,204000155,사송동.종점,동원동,주말,23시~24시,3,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,05시~06시,18,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,06시~07시,10,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,08시~09시,24,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,09시~10시,12,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,11시~12시,34,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,12시~13시,22,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,13시~14시,1,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,14시~15시,42,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,15시~16시,18,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,16시~17시,10,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,17시~18시,20,,,,,
2023,8,100,204000018,사기막골,가락시장.가락시장역,주말,18시~19시,7,,,,,
2023,8,100출,204000083,산성역.포레스티아동문,남위례역.창곡교차로,주말,04시~05시,4,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,00시~01시,41,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,05시~06시,21,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,06시~07시,37,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,07시~08시,77,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,08시~09시,156,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,09시~10시,171,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,10시~11시,158,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,11시~12시,159,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,12시~13시,162,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,13시~14시,181,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,14시~15시,149,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,15시~16시,192,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,16시~17시,164,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,17시~18시,210,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,18시~19시,175,,,,,
2023,8,101,228000179,오리역,수서역5번출구,주말,19시~20시,108,,,,,
