노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,정류소아이디2,통과노선수,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000796,79,봇들마을7.8단지.롯데마트판교점(마을),7678,성남,127.1145,37.3963167,206000796,2,7단지정문,"602(마을),340(시내),76(마을),3100(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000637,80,판교역동편,7570,성남,127.1127,37.3953833,206000637,14,판교역2번출구,"32(마을),66(마을),누리3(시내),누리2(시내),310(시내),602-2B(마을),340(시내),76(마을),71(마을),390(시내),누리1(시내),370(시내),9007(시내),380(시내),101(시내),107(마을),55(시내),82(마을),602(마을),602-1B(마을),3(마을),4000(시내),73(마을),75(마을),6003(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000532,81,판교역.낙생육교.현대백화점,7489,성남,127.1118833,37.3918667,206000532,25,판교역 / 판교휴먼시아5단지A건너,"G8110(시내),1101N(시내),7007-1(시내),1151(시내),8106(시내),9401(서울),3500(시내),9000(시내),1101(시내),6801(시내),1500-2(시내),341(시내),1005(시내),6003(시내),107(마을),3330(시내),9300(시내),9007(시내),8201(시내),103(시내),521(시내),340(시내),8100(시내),1150(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000018,82,너더리육교,7020,성남,127.0996,37.3883833,206000018,12,낙생고등학교 건너,"9409(서울),9003(시내),9004(시내),누리4(시내),32(마을),341(시내),220(시내),1303(시내),340(시내),9507(시내),누리3(시내),103(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000017,83,한림아파트,7017,성남,127.0960833,37.3885,206000017,14,판교한림A,"32(마을),75(마을),350(시내),340(시내),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),9507(시내),220(시내),103(시내),9003(시내),9409(서울),1303(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000554,84,판교청소년수련관.판교종합사회복지관,7501,성남,127.0916833,37.38935,206000554,15,TS로드2,"누리3(시내),32(마을),75(마을),9007(시내),9507(시내),340(시내),330(시내),9004(시내),9409(서울),9003(시내),103(시내),4000(시내),220(시내),350(시내),1303(시내),341(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000016,85,판교원마을1.2단지.판교도서관,7014,성남,127.0890667,37.3899,206000016,16,원마을1단지주공휴먼시아,"341(시내),9507(시내),9409(서울),4103(시내),32(마을),75(마을),330(시내),9004(시내),350(시내),1303(시내),340(시내),9007(시내),220(시내),103(시내),4000(시내),9003(시내),누리3(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000556,86,뫼루니육교,7515,성남,127.0830333,37.3913,206000556,18,눈꽃공원,"350(시내),9507(시내),73(마을),340(시내),누리3(시내),4500(시내),9004(시내),75(마을),32(마을),9003(시내),330(시내),220(시내),4000(시내),9409(서울),1007-1(시내),9007(시내),1303(시내),103(시내),341(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000660,87,운중동행정복지센터사거리,7021,성남,127.0773833,37.3917833,206000660,8,농협앞,"9507(시내),32(마을),9409(서울),340(시내),1007-1(시내),4103(시내),4000(시내),73(마을),4500(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000553,88,성남시운중도서관,7554,성남,127.0755333,37.3901833,206000553,7,대광로제비앙A,"9409(서울),9507(시내),4500(시내),4000(시내),340(시내),73(마을),32(마을),1007-1(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000653,89,판교포레라움아파트후문,7587,성남,127.0753,37.3888833,206000653,7,주공A앞,"1007-1(시내),4500(시내),32(마을),9409(서울),9507(시내),4000(시내),73(마을),340(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000650,90,태영데시앙,7595,성남,127.0744,37.38675,206000650,6,휴먼시아태영데시앙앞,"73(마을),32(마을),310(시내),4103(시내),9507(시내),340(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000647,91,경남아너스빌.서판교성당,7594,성남,127.0741333,37.38445,206000647,6,경남아너스빌A앞,"4103(시내),9409(서울),310(시내),340(시내),9507(시내),32(마을),73(마을)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000856,92,판교퍼스트힐푸르지오1단지,7817,성남,127.0711833,37.37265,206000856,6,대장동 판교퍼스트힐푸르지오1단지,"310(시내),73(마을),37(마을),340(시내),32(마을),4103(시내),380(시내),9507(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000619,93,판교퍼스트힐푸르지오2단지.판교SK뷰테라스,7819,성남,127.0685833,37.3740667,206000619,6,대장동 판교퍼스트힐푸르지오2단지,"380(시내),32(마을),9409(서울),9507(시내),4103(시내),310(시내),37(마을),340(시내),73(마을)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000855,94,금강테라스하우스,7822,성남,127.0678167,37.3717,206000855,6,대장동 SK.금강테라스하우스,"32(마을),380(시내),37(마을),340(시내),4103(시내),9409(서울),9507(시내),310(시내),73(마을)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000794,95,판교반디유치원.복합문화단지,7831,성남,127.0708833,37.3668667,206000794,6,대장동 판교반디유치원.복합문화단지,"310(시내),340(시내),380(시내),9409(서울),9507(시내),32(마을),4103(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000854,96,힐스테이트판교엘포레4단지,7830,성남,127.0688833,37.3652333,206000854,6,대장동 힐스테이트판교엘포레4단지,"310(시내),32(마을),9507(시내),340(시내),380(시내),9409(서울),4103(시내)",해당없음
340,판교대장로동측,영원무역,204000040,13,일반형시내버스,성남,206000659,97,판교대장로서측,7827,성남,127.0674833,37.3633,206000659,7,판교대장지구 초입,"32(마을),9507(시내),340(시내),310(시내),380(시내),9409(서울),4103(시내),37(마을)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000233,1,상대원차고지,6217,성남,127.1791,37.4356333,205000233,6,차고지앞,"302(서울),6(시내),303(서울),357(시내),4425(서울),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000134,2,보통골동양공업사,6142,성남,127.1787833,37.4346667,205000134,15,OCI중앙연구소,"6(시내),100(시내),340(시내),357(시내),33(시내),4425(서울),9400(시내),302(서울),303(서울),220(시내),3-1(시내),350(시내),55(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000133,3,스타타워.동방렌탈,6132,성남,127.1763167,37.4345,205000133,13,대한교과서,"350(시내),340(시내),3-1(시내),55(시내),6(시내),33(시내),303(서울),302(서울),4425(서울),220(시내),100(시내),357(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000240,4,SK지식산업센터,6351,성남,127.1740667,37.4351667,205000240,4,SK아파트형공장앞,"382(시내),350(시내),357(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000201,5,국제상사,6178,성남,127.1719833,37.4359,205000201,2,국제상사앞,"350(시내),357(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000199,6,파리크라상.삼영전자,6176,성남,127.1694333,37.4349167,205000199,3,삼영전자앞,"357(시내),4425(서울),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000200,7,샤니후문,6177,성남,127.1666833,37.4333333,205000200,3,샤니후문건너,"357(시내),4425(서울),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000129,8,상대원1동행정복지센터,6075,성남,127.1649167,37.433,205000129,14,상대원1동주민센터앞,"220(시내),31-3(시내),100(시내),357(시내),55(시내),9400(시내),3-5(마을),3-3(마을),303(서울),4425(서울),302(서울),31-2(시내),3-1(시내),350(시내),382(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000128,9,대원터널앞사거리,6064,성남,127.16105,37.4335,205000128,13,상대원둔촌대로 / 대원터널앞사거리,"357(시내),31-2(시내),3-5(마을),3-3(마을),7-2(마을),3-1(시내),4425(서울),302(서울),303(서울),350(시내),220(시내),100(시내),9400(시내),31-3(시내),55(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000155,10,성남자이아파트,6043,성남,127.1572167,37.4322833,205000155,12,성남자이A앞,"31-2(시내),9800(시내),811(시내),57(시내),3-3(마을),302(서울),9400(시내),350(시내),357(시내),60(시내),55(시내),31-3(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000154,11,대하초등학교.중원청소년수련관,6040,성남,127.1527167,37.4305,205000154,12,교회앞,"57(시내),31-3(시내),3-3(마을),302(서울),60(시내),811(시내),350(시내),357(시내),55(시내),9400(시내),9800(시내),31-2(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000153,12,아튼빌후문,6032,성남,127.14985,37.42975,205000153,11,아튼빌앞,"357(시내),31-3(시내),31-2(시내),302(서울),9800(시내),9400(시내),350(시내),3-3(마을),88-1(마을),57(시내),60(시내),55(시내),87(마을)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000152,13,영성중학교.하대원동행정복지센터,6024,성남,127.1453,37.4285833,205000152,11,풍년정육점식당,"357(시내),31-3(시내),31-2(시내),88-1(마을),3-3(마을),87(마을),302(서울),57(시내),9400(시내),350(시내),60(시내),9800(시내),55(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000151,14,현대아파트.중원도서관,6155,성남,127.1405167,37.42905,205000151,11,현대아파트앞,"31-3(시내),60(시내),3-3(마을),88-1(마을),87(마을),302(서울),9800(시내),31-2(시내),9400(시내),350(시내),57(시내),357(시내),55(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000121,15,중원구청,6015,성남,127.1367833,37.4307667,205000121,9,중원구청앞,"9800(시내),357(시내),9400(시내),350(시내),302(서울),87(마을),31-3(시내),31-2(시내),60(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000120,16,(구)성남동주민센터,6163,성남,127.1338333,37.43385,205000120,5,주유소앞,"8(마을),60(시내),357(시내),33(시내),382(시내),350(시내),87(마을)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000135,17,성남농협,6006,성남,127.12995,37.4330833,205000135,5,모란농협,"87(마을),60(시내),382(시내),357(시내),350(시내),33(시내),8(마을)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000368,18,모란역5번출구,6345,성남,127.1289667,37.4309,205000368,11,모란역5번출구,"330(시내),357(시내),315(시내),220(시내),88(마을),87(마을),86(마을),331(시내),340(시내),33(시내),51(시내),76(마을),382(시내),350(시내),9(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000245,19,성남시청전면,6229,성남,127.1285,37.4181667,205000245,26,성남시청앞,"60(시내),17-1A(시내),51(시내),341(시내),357(시내),350(시내),9403(서울),119(시내),9408(서울),50(시내),315(시내),200(시내),220(시내),17-1(시내),17(시내),9607(시내),3000(시내),340(시내),9(시내),76(마을),8(마을),4500(시내),3100(시내),55(시내),330(시내),4000(시내),57(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000361,20,동부.코오롱아파트,7367,성남,127.1285167,37.4158833,206000361,29,동부코오롱A앞,"341(시내),57(시내),220(시내),51(시내),9300(시내),3000(시내),17(시내),73-2(마을),3-1(마을),76(마을),73-1(마을),8(마을),9403(서울),9408(서울),200(시내),3100(시내),350(시내),119(시내),17-1(시내),55(시내),315(시내),330(시내),9607(시내),340(시내),357(시내),382(시내),60(시내),3330(시내),50(시내),4000(시내),17-1A(시내),9(시내),4500(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000157,21,야탑역.종합버스터미널(전면),7201,성남,127.1285,37.4114167,206000157,38,야탑광장앞,"9(시내),3000(시내),6801(시내),17-1A(시내),330(시내),350(시내),3330(시내),75(마을),73-1(마을),73-2(마을),3-1(마을),82(마을),76(마을),9408(서울),9403(서울),220(시내),51(시내),357(시내),315(시내),4500(시내),9300(시내),341(시내),103(시내),반디1(시내),340(시내),250(시내),1005(시내),누리1(시내),반디1-1(시내),57(시내),17-1(시내),4000(시내),8201(시내),17(시내),8109(시내),9607(시내),380(시내),382(시내),55(시내),300(시내),반디2(시내),3100(시내),119(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000392,22,쌍용아파트,7386,성남,127.1284333,37.4068667,206000392,17,탑마을쌍용진덕A앞,"9408(서울),3000(시내),341(시내),60(시내),1005(시내),357(시내),315(시내),82(마을),103(시내),350(시내),382(시내),73-2(마을),73-1(마을),3100(시내),330(시내),9300(시내),3330(시내),4500(시내),380(시내),340(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000298,23,삼환진덕아파트,7193,성남,127.12735,37.4055333,206000298,15,삼환진덕아파트건너,"350(시내),73-2(마을),340(시내),4500(시내),73-1(마을),82(마을),1005(시내),9300(시내),103(시내),33(시내),330(시내),357(시내),382(시내),3000(시내),380(시내),3100(시내),341(시내),315(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000310,24,탑마을대우아파트,7145,성남,127.1223667,37.4055833,206000310,15,탑마을대우A앞,"382(시내),315(시내),73-1(마을),76(마을),341(시내),4500(시내),380(시내),82(마을),73-2(마을),9407(시내),1005(시내),357(시내),350(시내),103(시내),330(시내),340(시내),3000(시내),3100(시내),9300(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,204000203,25,송현초등학교.판교이지더원2단지,5183,성남,127.1177833,37.4051833,204000203,14,성남송현초등학교앞,"73-2(마을),357(시내),3100(시내),4500(시내),103(시내),330(시내),350(시내),1005(시내),340(시내),315(시내),76(마을),9300(시내),341(시내),82(마을),73-1(마을),3000(시내),380(시내),382(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,204000205,26,판교신미주아파트.봇들3단지,5185,성남,127.1154833,37.4041333,204000205,11,롯데리아앞,"누리4(시내),390(시내),380(시내),4500(시내),315(시내),82(마을),73-2(마을),382(시내),73-1(마을),3000(시내),9507(시내),350(시내),357(시내),330(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000562,27,차그룹컨소시엄,7508,성남,127.11095,37.40335,206000562,15,차그룹컨소시엄앞,"357(시내),4000(시내),4500(시내),380(시내),330(시내),누리4(시내),누리2(시내),382(시내),3000(시내),310(시내),350(시내),9507(시내),315(시내),370(시내),55(시내),73-2(마을),73-1(마을)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000564,28,봇들육교,7510,성남,127.1076667,37.4033667,206000564,19,유라코퍼레이션건너,"73-2(마을),66(마을),602-1A(마을),602-1B(마을),73(마을),71(마을),602-2B(마을),73-1(마을),370(시내),330(시내),310(시내),누리2(시내),101(시내),4500(시내),315(시내),4000(시내),380(시내),9507(시내),357(시내),55(시내),382(시내),누리4(시내),3000(시내),9007(시내),3100(시내),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000566,29,이노밸리.포스코DX,7512,성남,127.1030667,37.4033667,206000566,11,판교이노밸리클러스터,"75(마을),73(마을),4000(시내),4500(시내),71(마을),602-1B(마을),602-2B(마을),73-1(마을),602-1A(마을),350(시내),315(시내),330(시내),1007-1(시내),9007(시내),380(시내),누리4(시내),357(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000549,30,성내미육교.판교박물관,7504,성남,127.0959167,37.4006667,206000549,7,밸리빌딩,"71(마을),75(마을),73(마을),9007(시내),330(시내),누리4(시내),1007-1(시내),4500(시내),4000(시내),350(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000550,31,판교원마을11단지.낙원중,7551,성남,127.0957833,37.3985333,206000550,5,힐스테이트휴먼시아A11단지앞,"75(마을),330(시내),9007(시내),누리4(시내),4000(시내),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000604,32,불꽃교회,7547,성남,127.09755,37.397,206000604,5,불꽃교회앞,"75(마을),9007(시내),누리4(시내),330(시내),4000(시내),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000606,33,낙생초등학교,7419,성남,127.0981167,37.3936,206000606,5,휴면시아힐스테이트A10단지,"누리4(시내),4000(시내),350(시내),75(마을),9007(시내),330(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000608,34,판교동행정복지센터,7416,성남,127.0975,37.3891,206000608,5,판교한림A앞,"330(시내),누리4(시내),75(마을),350(시내),9007(시내),4000(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000017,35,한림아파트,7017,성남,127.0960833,37.3885,206000017,14,판교한림A,"32(마을),75(마을),350(시내),340(시내),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),9507(시내),220(시내),103(시내),9003(시내),9409(서울),1303(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000554,36,판교청소년수련관.판교종합사회복지관,7501,성남,127.0916833,37.38935,206000554,15,TS로드2,"누리3(시내),32(마을),75(마을),9007(시내),9507(시내),340(시내),330(시내),9004(시내),9409(서울),9003(시내),103(시내),4000(시내),220(시내),350(시내),1303(시내),341(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000016,37,판교원마을1.2단지.판교도서관,7014,성남,127.0890667,37.3899,206000016,16,원마을1단지주공휴먼시아,"341(시내),9507(시내),9409(서울),4103(시내),32(마을),75(마을),330(시내),9004(시내),350(시내),1303(시내),340(시내),9007(시내),220(시내),103(시내),4000(시내),9003(시내),누리3(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000556,38,뫼루니육교,7515,성남,127.0830333,37.3913,206000556,18,눈꽃공원,"350(시내),9507(시내),73(마을),340(시내),누리3(시내),4500(시내),9004(시내),75(마을),32(마을),9003(시내),330(시내),220(시내),4000(시내),9409(서울),1007-1(시내),9007(시내),1303(시내),103(시내),341(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000015,39,운중동행정복지센터,7012,성남,127.07675,37.39185,206000015,11,메트로빌딩,"330(시내),누리3(시내),75(마을),103(시내),341(시내),9004(시내),9007(시내),350(시내),1303(시내),220(시내),9003(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000014,40,운중고등학교,7010,성남,127.0730167,37.3918167,206000014,11,성남판교부영A,"350(시내),341(시내),75(마을),103(시내),1303(시내),220(시내),9007(시내),9004(시내),9003(시내),누리3(시내),330(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000557,41,운중초등학교,7506,성남,127.0667833,37.3916,206000557,11,어린이공원,"누리3(시내),341(시내),103(시내),1303(시내),350(시내),220(시내),330(시내),9007(시내),9004(시내),9003(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000657,42,한빛교회.월든힐스아파트,7582,성남,127.0641,37.3921333,206000657,7,한빛교회 ,"350(시내),9004(시내),341(시내),103(시내),9007(시내),9003(시내),220(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000012,43,운중동푸르지오하임,7006,성남,127.0609833,37.392,206000012,7,푸르지오하임 상가,"9004(시내),9007(시내),103(시내),350(시내),9003(시내),341(시내),220(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000470,44,운중동먹거리촌,7440,성남,127.05835,37.3915167,206000470,7,한국학중앙연구원 입구,"9003(시내),220(시내),341(시내),9007(시내),350(시내),9004(시내),103(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000011,45,한국학중앙연구원,7447,성남,127.0563,37.3916,206000011,6,한국학중앙연구원 입구,"9004(시내),341(시내),9007(시내),9003(시내),220(시내),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000010,46,운중동먹거리촌,7004,성남,127.0582333,37.3914,206000010,7,빌라 건너,"9003(시내),9007(시내),350(시내),9004(시내),103(시내),341(시내),220(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000009,47,운중동푸르지오하임,7005,성남,127.0611,37.3919333,206000009,7,운중동푸르지오하임 건너,"9007(시내),220(시내),103(시내),9003(시내),350(시내),341(시내),9004(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000658,48,한빛교회.월든힐스아파트,7581,성남,127.0639667,37.39205,206000658,7,한빛교회건너,"220(시내),341(시내),9003(시내),103(시내),9007(시내),9004(시내),350(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000558,49,운중초등학교,7507,성남,127.0665667,37.39135,206000558,11,불꽃공원,"103(시내),누리3(시내),220(시내),9003(시내),350(시내),9004(시내),330(시내),341(시내),9007(시내),1303(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000007,50,운중중학교,7009,성남,127.07305,37.3916,206000007,11,운중공원 / 운중중학교,"341(시내),9004(시내),1303(시내),330(시내),103(시내),350(시내),9007(시내),누리3(시내),9003(시내),220(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000006,51,운중동행정복지센터,7011,성남,127.0776667,37.3915,206000006,19,신한은행 / 운중동주민센터,"1303(시내),9409(서울),9007(시내),220(시내),340(시내),누리3(시내),9507(시내),1007-1(시내),4000(시내),4103(시내),350(시내),9004(시내),9003(시내),330(시내),103(시내),73(마을),75(마을),32(마을),341(시내),4500(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000005,52,뫼루니육교,7013,성남,127.0828833,37.3910167,206000005,18,눈꽃공원건너,"340(시내),32(마을),73(마을),75(마을),9409(서울),9004(시내),341(시내),9007(시내),9507(시내),누리3(시내),103(시내),350(시내),220(시내),1303(시내),4000(시내),1007-1(시내),9003(시내),330(시내),4500(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000004,53,판교원마을1.2단지.판교도서관,7015,성남,127.0879333,37.3898167,206000004,16,2단지휴먼시아푸르지오,"9003(시내),4000(시내),1303(시내),누리3(시내),103(시내),4103(시내),9409(서울),75(마을),340(시내),9507(시내),330(시내),350(시내),9007(시내),9004(시내),32(마을),341(시내),220(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000555,54,판교청소년수련관.판교종합사회복지관,7502,성남,127.0919333,37.3889833,206000555,15,TS로드2건너,"9409(서울),9507(시내),220(시내),103(시내),9003(시내),1303(시내),75(마을),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),32(마을),350(시내),9007(시내),340(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000003,55,한림아파트,7016,성남,127.0961333,37.3882167,206000003,14,판교한림A건너,"75(마을),341(시내),9007(시내),32(마을),9003(시내),103(시내),350(시내),9004(시내),누리3(시내),1303(시내),4000(시내),9507(시내),330(시내),340(시내),9409(서울),220(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000609,56,판교동행정복지센터,7412,성남,127.0977,37.3892167,206000609,5,판교한림A건너,"4000(시내),330(시내),9007(시내),누리4(시내),75(마을),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000607,57,낙생초등학교.판교원마을10단지,7471,성남,127.0984167,37.3931,206000607,5,낙생초등학교,"누리4(시내),9007(시내),4000(시내),350(시내),75(마을),330(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000605,58,불꽃교회,7548,성남,127.0979167,37.3967333,206000605,5,불꽃교회건너,"누리4(시내),330(시내),350(시내),75(마을),4000(시내),9007(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000603,59,판교원마을11단지.낙원중,7549,성남,127.0956667,37.3989167,206000603,5,낙원중학교앞,"4000(시내),75(마을),330(시내),9007(시내),누리4(시내),350(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000551,60,성내미육교.판교박물관,7505,성남,127.0956333,37.4001333,206000551,7,낙생빌딩 / TPC빌딩,"73(마을),75(마을),350(시내),4000(시내),9007(시내),1007-1(시내),330(시내),누리4(시내),71(마을),4500(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000567,61,SK플래닛.판교디지털센터,7513,성남,127.10315,37.4030167,206000567,10,판교이노밸리클러스터건너,"75(마을),380(시내),602-1A(마을),71(마을),602-1B(마을),602-2B(마을),73(마을),73-1(마을),9007(시내),4500(시내),330(시내),4000(시내),350(시내),누리4(시내),315(시내),357(시내),1007-1(시내)",5000판교-인.공(시외)
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000565,62,유라코퍼레이션.SK케미칼,7511,성남,127.1076833,37.4030667,206000565,18,미래형자동차R&D센터,"73-2(마을),602-1B(마을),9007(시내),4500(시내),602-1A(마을),602-2B(마을),71(마을),66(마을),73-1(마을),73(마을),누리4(시내),누리2(시내),357(시내),55(시내),3100(시내),310(시내),9507(시내),382(시내),380(시내),350(시내),6003(시내),4000(시내),330(시내),315(시내),101(시내),370(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000563,63,한국무역정보통신,7509,성남,127.1109833,37.4030833,206000563,16,한국무역정보통신,"73-2(마을),55(시내),4500(시내),73-1(마을),9507(시내),누리4(시내),82(마을),107(마을),390(시내),380(시내),315(시내),370(시내),382(시내),누리2(시내),330(시내),310(시내),4000(시내),357(시내),350(시내),6003(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,204000206,64,봇들3단지.판교신미주아파트,5186,성남,127.1156167,37.4038833,204000206,9,우리은행,"82(마을),380(시내),73-2(마을),330(시내),73-1(마을),357(시내),315(시내),3000(시내),350(시내),4500(시내),382(시내),9507(시내)",해당없음
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,204000204,65,송현초등학교.판교봇들마을4단지,5184,성남,127.1177667,37.4048833,204000204,14,성남송현초등학교건너,"103(시내),1005(시내),357(시내),76(마을),3100(시내),82(마을),382(시내),73-2(마을),340(시내),4500(시내),341(시내),73-1(마을),350(시내),315(시내),3000(시내),330(시내),9300(시내),380(시내)",해당없음
