노선번호_x,기점,종점,노선아이디,노선유형,노선유형명,지역명,정류소아이디,정류소순번,정류소명,정류소번호,지역명.1,x좌표,y좌표,,,,,i,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000277,67,삼환아파트,7188,성남,127.1268167,37.4052833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000441,68,경남아너스빌,7404,성남,127.12895,37.4073333,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,206000158,69,야탑역.종합버스터미널(후면),7203,성남,127.1289667,37.4117,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000029,70,성남시청전면,6004,성남,127.12905,37.4193833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,277102644,71,성남대로(경유),,성남,127.1289667,37.4242667,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000021,72,모란역2.3번출구,6160,성남,127.1293833,37.4321,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000147,73,성남농협.모란연세의원,6157,성남,127.1306167,37.43305,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000146,74,종합운동장사거리,6009,성남,127.1344167,37.4337833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000123,75,중원구청,6162,성남,127.1362833,37.4309833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000017,76,제일아파트.현대아파트.중원도서관,6161,성남,127.1393167,37.4292333,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000264,77,하대원시장,6005,성남,127.1427667,37.4279,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000016,78,영성중학교.하대원동행정복지센터,6025,성남,127.14545,37.4282,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000015,79,아튼빌후문.성남테크노과학고,6030,성남,127.1486833,37.429,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000014,80,아튼빌아파트.중원청소년수련관,6038,성남,127.1522667,37.4299,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000013,81,대상델리하임,6046,성남,127.15775,37.4320833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000065,82,대원사거리,6066,성남,127.1611833,37.4330167,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000064,83,상대원1동행정복지센터,6073,성남,127.1643833,37.4326167,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000204,84,샤니후문,6181,성남,127.1687,37.4343167,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000203,85,샤니.삼영전자,6180,성남,127.17085,37.4350833,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000060,86,스타타워.동방렌탈,6131,성남,127.1762833,37.4343333,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000059,87,보통골동양공업사,6140,성남,127.1789667,37.4351,,,,,,,,,,,
350,상대원차고지,한국학중앙연구원,204000044,13,일반형시내버스,성남,205000234,88,상대원차고지,6218,성남,127.1791667,37.4355333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000218,1,도촌동행정복지센터,6188,성남,127.15205,37.4166667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000258,2,동분당더퍼스트정문,6239,성남,127.1564167,37.4171333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000219,3,동분당더퍼스트.도촌종합사회복지관,6196,성남,127.1589667,37.4155333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000227,4,도촌동9단지앞,6199,성남,127.1627833,37.4118167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000220,5,도촌7단지.8단지,6187,성남,127.1616,37.4120167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000221,6,도촌초등학교.도촌종합사회복지관,6186,성남,127.1575667,37.4139333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000352,7,도촌4단지,6327,성남,127.1556167,37.4144833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000222,8,도촌3단지.스위첸파티오1단지,6195,성남,127.1530667,37.4146,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000231,9,동강프라자앞,6203,성남,127.1506833,37.41435,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000217,10,도촌1.2단지,6193,성남,127.1487833,37.4146333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000391,11,동원.SK아파트,7374,성남,127.1432833,37.4129333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000676,12,매화마을주공4단지,7443,성남,127.14205,37.413,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000144,13,분당아람고등학교,7305,성남,127.13835,37.41325,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000143,14,매화마을2단지,7236,성남,127.1366833,37.4134667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000142,15,장미마을.현대아파트,7217,성남,127.1323667,37.4137167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000141,16,장미마을,7211,성남,127.1305333,37.41395,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000157,17,야탑역.종합버스터미널(전면),7201,성남,127.1285,37.4114167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000055,18,성남아트센터.태원고교,7198,성남,127.1281333,37.40165,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000054,19,이매역,7197,성남,127.1280833,37.39675,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000053,20,송림고교.이매촌성지아파트.청구아파트,7196,성남,127.1280167,37.3930333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000026,21,서현역.AK플라자,7169,성남,127.1242333,37.3842667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000297,22,분당구청.중앙공원후문,7141,성남,127.1206167,37.3816833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000296,23,수내역.롯데백화점,7100,성남,127.11515,37.3777667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000257,24,로얄팰리스아파트,7076,성남,127.11065,37.37455,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000256,25,정자청소년수련관.분당클리닉,7050,성남,127.1078333,37.3706667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000189,26,정자역,7049,성남,127.1078833,37.36585,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000140,27,아데나펠리스,7053,성남,127.1078667,37.3622,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000097,28,상록마을(임광.보성).미켈란쉐르빌,7329,성남,127.1079333,37.3589167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000096,29,분당경영고.청솔중,7330,성남,127.1084167,37.35575,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000095,30,미금역.청솔마을.2001아울렛,7331,성남,127.1086,37.3507167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000222,31,미금역.2001아울렛,7045,성남,127.1068167,37.3501833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000212,32,로얄냉장,7306,성남,127.1018833,37.3538333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000211,33,보바스병원,7307,성남,127.1019,37.3579,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000210,34,쇳골마을.궁내동톨게이트,7028,성남,127.1017667,37.3635333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000204,35,궁내동.궁안마을,7031,성남,127.1015167,37.3701167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000203,36,쇳골마을.궁내동톨게이트,7026,성남,127.1014333,37.3635,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000202,37,보바스병원,7030,성남,127.1015333,37.3571167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000201,38,로얄냉장,7029,성남,127.1015167,37.3541333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000228,39,미금역.2001아울렛,7043,성남,127.1068333,37.3499333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000087,40,미금역.청솔마을.2001아울렛,7333,성남,127.1091833,37.3510667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000086,41,청솔주공6단지,7334,성남,127.1091,37.3543,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000085,42,상록마을,7304,성남,127.10855,37.3578667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000199,43,아데나펠리스,7308,성남,127.10835,37.3611167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000198,44,정자역,7051,성남,127.1083333,37.3659667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000197,45,두산위브제니스,7052,성남,127.1083167,37.3695333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000253,46,느티마을.경남빌라,7080,성남,127.1116,37.3746667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000278,47,롯데백화점.수내역,7098,성남,127.1154833,37.3774667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000300,48,분당구청.중앙공원후문,7142,성남,127.1207667,37.3813167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000299,49,서현역.AK플라자,7302,성남,127.1245333,37.3839833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000028,50,송림고등학교.이매촌청구아파트.동신아파트,7301,성남,127.1284667,37.3919833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000027,51,돌마고교,7199,성남,127.1285833,37.39335,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000227,52,이매역.농업기술센터.진흥아파트.동신아파트,7322,성남,127.1287667,37.3976,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000226,53,성남아트센터.태원고교,7202,성남,127.1287167,37.4014667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000108,54,야탑역.종합버스터미널(전면),7195,성남,127.1289667,37.4121,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000148,55,장미마을,7208,성남,127.1300333,37.4137,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000147,56,장미마을.현대아파트,7215,성남,127.1321333,37.4135167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000146,57,매화마을사거리.주택단지,7230,성남,127.1350167,37.4132667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000145,58,매화마을2단지,7235,성남,127.1365167,37.4132167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000669,59,청구빌라앞,7589,성남,127.1399667,37.4128833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,206000390,60,동원.SK아파트,7375,성남,127.1440667,37.4133167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000097,61,도촌동1단지앞,6023,성남,127.1449333,37.41425,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000211,62,도촌1.2단지,6192,성남,127.14865,37.4145333,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000230,63,도촌2단지.근로복지공단,6202,성남,127.1507,37.4142,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000212,64,도촌3단지.스위첸파티오1단지,6191,성남,127.1534833,37.4144667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000213,65,도촌초등학교.도촌종합사회복지관,6184,성남,127.1577667,37.4137667,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000214,66,도촌7단지.8단지,6190,성남,127.1618,37.4117833,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000226,67,도촌동9단지앞,6198,성남,127.16305,37.41195,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000215,68,동분당더퍼스트.도촌종합사회복지관,6189,성남,127.1587833,37.4158167,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000259,69,동분당더퍼스트정문,6240,성남,127.1569667,37.41705,,,,,,,,,,,
250,도촌동행정복지센터,궁내동.궁안마을,204000048,13,일반형시내버스,성남,205000216,70,도촌동행정복지센터,6197,성남,127.1533167,37.4172833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000215,1,사송동.종점,5210,성남,127.11515,37.4151,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000277,2,사송동.수자원공사(마을),5250,성남,127.11315,37.4138667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000230,3,사송동자동차검사소,5214,성남,127.1141667,37.4111833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000213,4,판교신미주아파트,5206,성남,127.1152667,37.4075167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000211,5,판교고교.송현초교,5208,성남,127.1152833,37.4056167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,204000205,6,판교신미주아파트.봇들3단지,5185,성남,127.1154833,37.4041333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000139,7,차그룹컨소시엄,7802,성남,127.1115,37.40335,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000678,8,H스퀘어.삼환하이펙스,7479,성남,127.10945,37.40185,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000731,9,엔씨소프트.안랩,7631,성남,127.1094667,37.3994667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000679,10,판교역북편,7073,성남,127.1113833,37.3961167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000637,11,판교역동편,7570,성남,127.1127,37.3953833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000633,12,백현마을5단지,7575,성남,127.1127167,37.3909667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000631,13,백현육교,7573,성남,127.1127167,37.3892167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000629,14,신백현초등학교,7574,성남,127.1125,37.3864833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000100,15,분당구청입구.수내교,7114,성남,127.1169833,37.3811667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000296,16,수내역.롯데백화점,7100,성남,127.11515,37.3777667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000257,17,로얄팰리스아파트,7076,성남,127.11065,37.37455,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000256,18,정자청소년수련관.분당클리닉,7050,성남,127.1078333,37.3706667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000189,19,정자역,7049,성남,127.1078833,37.36585,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000140,20,아데나펠리스,7053,성남,127.1078667,37.3622,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000097,21,상록마을(임광.보성).미켈란쉐르빌,7329,성남,127.1079333,37.3589167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000096,22,분당경영고.청솔중,7330,성남,127.1084167,37.35575,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000095,23,미금역.청솔마을.2001아울렛,7331,성남,127.1086,37.3507167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000094,24,까치마을건영빌라.구미도서관,7054,성남,127.1086667,37.3475,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000216,25,하얀마을,7055,성남,127.1086833,37.3441167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000215,26,오리역,7057,성남,127.1087333,37.3402667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,성남,206000241,27,농수산물센터,7056,성남,127.1087333,37.3371333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001144,28,벽산아파트,29223,용인,127.1087167,37.33475,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001730,29,현암마을,47090,용인,127.1103,37.3314,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002143,30,인현마을,56007,용인,127.1121667,37.3314333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001729,31,죽전1동행정복지센터.홈타운입구,47089,용인,127.1141833,37.33145,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001728,32,대지중학교,47088,용인,127.1156833,37.3314167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,277102682,33,마북터널출구(경유),,용인,127.1242667,37.3195333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,277102506,34,법화터널출구(경유),,용인,127.1289833,37.3084,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002133,35,법화터널입구.물푸레마을,29862,용인,127.1483333,37.2939,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002121,36,청덕고등학교입구,29001,용인,127.1487,37.2924667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001707,37,호수마을자연앤데시앙.월드메르디앙,47070,용인,127.1523667,37.2855667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000154,38,동막초등학교.호수마을계룡리슈빌.어울림,29821,용인,127.1550167,37.2852,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000153,39,동백중학교,29819,용인,127.1586333,37.2846167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000152,40,백현초등학교,29817,용인,127.1615833,37.2839667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001054,41,백현마을9단지사거리,29156,용인,127.1641667,37.2823667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000151,42,백현중학교,29815,용인,127.1636,37.2813333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002044,43,백현고등학교.한라비발디아파트,47963,용인,127.1618667,37.2803333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000167,44,동백고.호수마을서해그랑블.풍림코아루,29813,용인,127.15845,37.2815833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000166,45,동백소방서.동일하이빌.롯데캐슬,29855,용인,127.1551,37.2782833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000165,46,쥬네브상가,29811,용인,127.1513833,37.2753667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000164,47,동백2동행정복지센터,29864,용인,127.1511333,37.27225,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000163,48,동백역.성산마을서해그랑블,29809,용인,127.1537667,37.27055,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002078,49,동백역.용인세브란스병원,56001,용인,127.1532167,37.2690833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000181,50,동백월드메르디앙.동백경남아너스빌,29875,용인,127.1545833,37.2656167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002135,51,광림남교회,56004,용인,127.15635,37.2635333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002134,52,초당역,56003,용인,127.159,37.2611,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,277102449,53,초당역(경유),,용인,127.1568667,37.2635167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000182,54,동백월드메르디앙.동백경남아너스빌,29372,용인,127.1549167,37.2657333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002079,55,동백역.용인세브란스병원,56002,용인,127.1534333,37.26895,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000172,56,동백역.성산마을서해그랑블,29808,용인,127.154,37.2707167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000171,57,동백2동행정복지센터,47020,용인,127.1517333,37.2721167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000170,58,쥬네브상가,29810,용인,127.1517,37.2752833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000169,59,동백소방서.동일하이빌.롯데캐슬,29854,용인,127.1553333,37.2781667,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000168,60,동백고.풍림코아루.호수마을서해그랑블,29812,용인,127.1587167,37.2815,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228002045,61,백현고등학교.한라비발디아파트,47964,용인,127.16175,37.2802,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000150,62,백현중학교,29814,용인,127.1643,37.2818333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000149,63,백현초등학교,29816,용인,127.16255,37.28365,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000148,64,동백중학교,29818,용인,127.1587333,37.2848333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000147,65,동막초등학교.호수마을계룡리슈빌.어울림,29820,용인,127.1552,37.2854,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228000156,66,호수마을.자연앤데시앙.두산위브더제니스,47674,용인,127.1509833,37.28605,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001937,67,법화터널입구.물푸레마을,29999,용인,127.1486,37.2942833,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,277102683,68,법화터널출구(경유),,용인,127.1293167,37.3086,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,277102680,69,마북터널출구(경유),,용인,127.1244,37.3197167,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001732,70,대지중학교,47080,용인,127.1154833,37.3316333,,,,,,,,,,,
390,사송동.종점,동백역.용인세브란스병원,204000051,13,일반형시내버스,용인,228001726,71,죽전1동행정복지센터.홈타운입구,47086,용인,127.1142667,37.3316167,,,,,,,,,,,
