연도,관할지역,버스유형,정류소ID,정류소번호,정류소명,통과노선수,정류소아이디,정류소명2,정류소번호2,x좌표,y좌표,행정동,정류장명,상세위치,시내버스_경유노선번호,시외버스_경유노선번호
2023,성남시,일반,204000208,5189,벌말육교,6,204000208,벌말육교,5189,127.117,37.40215,시흥동,벌말육교,봇들마을4단지앞,"9300(시내),76(마을),103(시내),341(시내),1005(시내),3100(시내),340(시내),602(마을)",5000판교-인.공(시외)
2023,성남시,일반,204000212,5209,판교고교.송현초교,2,204000212,판교고교.송현초교,5209,127.11575,37.4050167,시흥동,판교고교.송현초교,송현초등학교앞,"602(마을),누리4(시내),390(시내)",해당없음
2023,성남시,일반,204000263,5236,성남시여성비전센터.삼성생명.한국사회적기업진흥원,12,204000263,성남시여성비전센터.삼성생명.한국사회적기업진흥원,5236,127.1376667,37.4425333,신흥1동,성남시여성비전센터.삼성생명.한국사회적기업진흥원,신흥동 삼성생명앞(신흥동 5536),"220(시내),302(서울),240(시내),330(시내),3-1(시내),100출(시내),50(시내),303(서울),4425(서울),452(서울),200(시내),100(시내)",해당없음
2023,성남시,일반,205000164,6068,금광1.2동행정복지센터.중원어린이도서관,12,205000164,금광1.2동행정복지센터.중원어린이도서관,6068,127.1626833,37.4453833,금광1동,금광1.2동행정복지센터.중원어린이도서관,금광1동주민센터,"57(시내),100출(시내),3-1(시내),720-1A(시내),17-1(시내),87(마을),60(시내),17-1A(시내),340(시내),382(시내),7(마을),100(시내),17(시내)",해당없음
2023,성남시,일반,205000043,6072,은행동현대아파트,5,205000043,은행동현대아파트,6072,127.1640333,37.4504,금광2동,은행동현대아파트,현대아파트건너,"55(시내),33-1(시내),810(시내),33(시내),6(시내)",해당없음
2023,성남시,일반,205000052,6070,은행동현대아파트,5,205000052,은행동현대아파트,6070,127.1636333,37.45045,금광2동,은행동현대아파트,현대A앞,"55(시내),810(시내),33(시내),6(시내),33-1(시내)",해당없음
2023,성남시,일반,206000090,7085,선경아파트,2,206000090,선경아파트,7085,127.113,37.3460333,구미1동,선경아파트,롯데선경A앞,"33-1(시내),51(시내),2-1(마을),2(마을)",해당없음
2023,성남시,일반,205000068,6104,숭신여자중고교.래미안금광아파트,6,205000068,숭신여자중고교.래미안금광아파트,6104,127.1710833,37.4489,금광2동,숭신여자중고교.래미안금광아파트,숭신여자중고교앞,"17-1A(시내),17-1(시내),100출(시내),17(시내),3-4(마을),60(시내)",해당없음
2023,성남시,일반,204000323,5307,위례자이,8,204000323,위례자이,5307,127.13715,37.4703333,복정동,위례자이,위례자이아파트앞,"231(시내),440(서울),333(서울),60(시내),331(시내),100출(시내),315(시내),50(시내)",해당없음
2023,성남시,일반,204000336,5326,위례중앙초등학교,2,204000336,위례중앙초등학교.성남위례36단지,5326,127.1340833,37.47115,복정동,위례중앙초등학교,위례중앙초등학교건너,"60(시내),100출(시내)",해당없음
2023,성남시,일반,204000322,5297,위례자이,8,204000322,위례자이,5297,127.1367167,37.46995,복정동,위례자이,위례자이아파트건너,"231(시내),331(시내),315(시내),60(시내),440(서울),100출(시내),333(서울),50(시내)",해당없음
2023,성남시,일반,205000258,6239,도촌5단지정문,5,205000258,동분당더퍼스트정문,6239,127.1564167,37.4171333,도촌동,도촌5단지정문,섬마을휴먼시아5단지정문 앞,"240(시내),380(시내),누리1(시내),250(시내),200(시내)",해당없음
2023,성남시,일반,206000703,7454,백현마을9단지,1,206000703,백현마을9단지,7454,127.1092333,37.3853167,백현동,백현마을9단지,신백현중학교 ,"76(마을),71(마을),720-2(시내)",해당없음
2023,성남시,일반,206000358,7362,탄천종합운동장,2,206000358,탄천종합운동장,7362,127.1222167,37.4110833,야탑1동,탄천종합운동장,탄천종합운동장건너,"9(시내),57(시내)",해당없음
2023,성남시,일반,206000353,7357,통로골,1,206000353,통로골,7357,127.1366167,37.3831333,서현1동,통로골,통막골 쉘터형 건너,누리2(시내),해당없음
2023,성남시,일반,206000327,7121,더샵분당파크리버.헬스케어혁신파크,11,206000327,더샵분당파크리버.헬스케어혁신파크,7121,127.1182167,37.3542667,정자3동,더샵분당파크리버.헬스케어혁신파크,한국토지주택공사본사앞,"9408(서울),9401(서울),9404(서울),111(마을),51(시내),101(시내),720-2(시내),33-1(시내),9000(시내),9607(시내),9407(시내)",해당없음
2023,성남시,일반,206000322,7134,파크타운.롯데아파트,9,206000322,파크타운.롯데아파트,7134,127.11975,37.3737333,수내2동,파크타운.롯데아파트,베스토아,"33-1(시내),3500(시내),9404(서울),9407(시내),720-1(시내),220(시내),720-1A(시내),51(시내),9000(시내)",해당없음
2023,성남시,일반,206000710,7633,삼성아파트,1,206000710,삼성아파트,7633,127.1205,37.3387333,구미동,삼성아파트,삼성건영10단지,"9607(시내),19(마을),2-1(마을),2(마을)",해당없음
2023,성남시,일반,206000723,7619,서울대학교병원,1,206000723,서울대학교병원,7619,127.1219333,37.35075,구미동,서울대학교병원,서울대병원 정문앞,"9607(시내),111(마을),7(마을),7-1(마을)",해당없음
2023,성남시,일반,206000538,7494,화랑공원남편,16,206000538,화랑공원남편,7494,127.1067333,37.3953333,삼평동,화랑공원남편,공원건너,"P9243(출근)(시내),9409(서울),누리1(시내),9507(시내),P9530(출근)(시내),P9100(출근)(시내),P9242(출근)(시내),1007(시내),P9301(출근)(시내),P9302(출근)(시내),누리3(시내),6003(시내),1009(시내),P9540(출근)(시내),P9241(출근)(시내),32(마을)",해당없음
2023,성남시,일반,206000149,7001,하오개로육교,2,206000149,하오개로육교,7001,127.0385833,37.3935167,운중동,하오개로육교,운중농원입구,"1303(시내),103(시내)",해당없음
2023,성남시,일반,206000258,7189,야탑2동행정복지센터.차병원,4,206000258,야탑2동행정복지센터.차병원,7189,127.1267167,37.4099667,야탑1동,야탑2동행정복지센터.차병원,차병원앞,"76(마을),3-1(마을),55(시내),9403(서울),57(시내),9(시내)",해당없음
2023,성남시,일반,206000198,7051,정자역,8,206000198,정자역,7051,127.1083333,37.3659667,정자1동,정자역,정자역 2번출구,"820(시내),220(시내),250(시내),2-1(마을),2(마을),111(마을),19(마을),380(시내),300(시내),누리4(시내),520(시내),111(맞춤형)(마을),390(시내),105(마을),117(마을)","5400단국대-인.공(시외),5200단국대-김.공(시외),5400-1오리-인.공(시외),5200-1오리-김.공(시외)"
2023,성남시,일반,205000062,6108,고려당사거리,9,205000062,고려당사거리,6108,127.1715333,37.4335333,상대원1동,고려당사거리,서울엔지니어링,"302(서울),303(서울),55(시내),100(시내),220(시내),3-5(마을),3-1(시내),6(시내),382(시내)",해당없음
2023,성남시,일반,205000101,6118,황송터널.은행1동,3,205000101,황송터널.은행1동,6118,127.1736,37.4522,금광2동,황송터널.은행1동,황송터널,"88-1(마을),88(마을),333(시내),51(시내),6(시내)",해당없음
2023,성남시,일반,205000082,6165,성남종합운동장.성남동행정복지센터,4,205000082,성남종합운동장.성남동행정복지센터,6165,127.1378833,37.4344833,성남동,성남종합운동장.성남동행정복지센터,고향식당,"88-1(마을),382(시내),8(마을),33(시내),302(서울),9(시내)",해당없음
2023,성남시,일반,204000244,5224,상적2통.청계주유소,3,204000244,상적2통.청계주유소,5224,127.0723667,37.4305,고등동,상적2통.청계주유소,풍천가 앞,"누리2(시내),342(시내),341(시내)",해당없음
2023,성남시,일반,204000234,5299,위례힐스테이트정문,3,204000234,힐스테이트위례정문,5299,127.1436,37.4645667,복정동,위례힐스테이트정문,위례힐스테이트앞,"60(시내),200(시내)",해당없음
2023,성남시,일반,204000313,5293,위례센트럴푸르지오,9,204000313,위례센트럴푸르지오,5293,127.1538667,37.47095,복정동,위례센트럴푸르지오,위례센트럴푸르지오앞,"31(시내),331(시내),231(시내),9202(시내),반디1-1(시내),200(시내),86(마을),315(시내),9200(시내)",해당없음
2023,성남시,일반,204000317,5303,위례서일로마을입구,9,204000317,위례서일로마을입구,5303,127.1361667,37.46665,복정동,위례서일로마을입구,위례주택단지건너,"440(서울),315(시내),60(시내),100출(시내),86(마을),333(서울),50(시내),231(시내),331(시내)",해당없음
2023,성남시,일반,205000031,6094,황송마을아파트,4,205000031,황송마을아파트,6094,127.16865,37.44495,금광1동,황송마을아파트,금광중학교건너,"57(시내),87(마을),340(시내),3-1(시내),7(마을),382(시내)",해당없음
2023,성남시,일반,206000082,7115,분당구청입구.수내교,6,206000082,분당구청입구.수내교,7115,127.11735,37.3813167,수내1동,분당구청입구.수내교,분당펀스테이션앞,"390(시내),1101N(시내),66(마을),1101(시내),8100(시내),3500(시내)",해당없음
2023,성남시,일반,206000100,7114,분당구청입구.수내교,6,206000100,분당구청입구.수내교,7114,127.1169833,37.3811667,수내1동,분당구청입구.수내교,분당펀스테이션건너,"66(마을),9404(서울),3500(시내),390(시내),1101N(시내),8100(시내),1101(시내)",해당없음
2023,성남시,일반,205000255,6235,꽃마을,1,205000255,꽃마을,6235,127.1574833,37.4197333,도촌동,꽃마을,애마오리앞,누리1(시내),해당없음
2023,성남시,일반,205000190,6171,에스콰이어,7,205000190,에스콰이어,6171,127.17255,37.4393,상대원1동,에스콰이어,에스콰이어건너,"9800(시내),55(시내),382(시내),87(마을),100출(시내),33(시내),340(시내),342(시내)",해당없음
2023,성남시,일반,206000694,7603,갈보리교회,1,206000694,갈보리교회,7603,127.134,37.3911333,이매1동,갈보리교회,갈보리교회,누리3(시내),해당없음
2023,성남시,일반,206000376,7444,장안중학교후문,11,206000376,장안중학교후문,7444,127.1474667,37.3708667,분당동,장안중학교후문,장안중학교 후문,"17-1(시내),522(시내),3(마을),3-2(마을),1150(시내),522-2(시내),521(시내),1151(시내),1500-2(시내),520(시내),17(시내),119(시내),17-1A(시내)",해당없음
2023,성남시,일반,206000315,7157,이매촌금강아파트.코오롱아파트.동부아파트,3,206000315,이매촌금강아파트.코오롱아파트.동부아파트,7157,127.1235333,37.3911167,이매1동,이매촌금강아파트.코오롱아파트.동부아파트,이매촌금강A앞,"9407(시내),33(시내),9403(서울),3-1(마을)",해당없음
2023,성남시,일반,206000316,7170,이매촌한신.서현역.AK프라자,13,206000316,이매촌한신.서현역.AK프라자,7170,127.1246333,37.3884833,이매1동,이매촌한신.서현역.AK프라자,한신A앞,"누리1(시내),8106(시내),33(시내),720-2(시내),101(시내),3330(시내),310(시내),521(시내),4000(시내),602-1A(마을),75(마을),3(마을),3-1(마을),602(마을),32(마을),3500(시내),누리3(시내),370(시내),380(시내)",해당없음
2023,성남시,일반,205000186,6172,차고지,5,205000186,차고지,6172,127.1791167,37.4438833,상대원1동,차고지,차고지앞,"100출(시내),342(시내),33(시내),340(시내),100(시내)",해당없음
2023,성남시,일반,206000284,7254,장안타운.건영아파트,2,206000284,장안타운.건영아파트,7254,127.1397,37.3715167,분당동,장안타운.건영아파트,우리은행앞,"17(시내),33(시내),602-1A(마을)",해당없음
2023,성남시,일반,205000175,7264,매화마을주공3단지,8,205000175,매화마을주공3단지,7264,127.14155,37.4145,야탑3동,매화마을주공3단지,그린공판장앞,"33-1(시내),720-1A(시내),9300(시내),382(시내),3330(시내),누리1(시내),380(시내),240(시내)",해당없음
2023,성남시,일반,206000311,7165,아름마을,2,206000311,아름마을,7165,127.1237,37.4045667,이매2동,아름마을,탄천변 / 아름마을건영A건너,"55(시내),9407(시내),3-1(마을)",해당없음
2023,성남시,일반,206000350,7355,서현포스파크,1,206000350,서현포스파크,7355,127.1396167,37.3830667,서현1동,서현포스파크,포스파크진입로건너,누리2(시내),해당없음
2023,성남시,일반,206000714,7635,동아아파트.제일아파트,1,206000714,동아아파트.제일아파트,7635,127.1233833,37.3412333,구미동,동아아파트.제일아파트,동아아파트앞,"9607(시내),2-1(마을),2(마을),19(마을)",해당없음
2023,성남시,일반,205000252,6236,성남동대형주차장,6,205000252,성남동대형주차장,6236,127.12025,37.4297667,성남동,성남동대형주차장,성남동대형주차장 앞,"87(마을),382(시내),86(마을),331(시내),52(시내),88-1(마을),88(마을)",해당없음
2023,성남시,일반,204000153,0,성남여자중학교,1,204000153,성남여자중학교,5079,127.1422167,37.4494333,태평4동,성남여자중학교,성남여중건너,"86(마을),315(시내)",해당없음
2023,성남시,일반,205000172,6168,성남시청후문앞,3,205000172,성남시청후문앞,6168,127.1272833,37.4212667,금광1동,성남시청후문앞,신구대학교건너,"9408(서울),341(시내),4000(시내)",해당없음
2023,성남시,일반,204000180,5166,남위례역,5,204000180,남위례역,5166,127.1394333,37.4631,남위례역,남위례역,남위례역사,"60(시내),53(시내),315(시내),86(마을)",해당없음
2023,성남시,일반,206000182,7088,주공7단지앞,11,206000182,주공7단지앞,7088,127.1145667,37.3692667,정자1동,주공7단지앞,한솔마을주공7단지건너,"720-1(시내),33-1(시내),7007-1(시내),9407(시내),9404(서울),220(시내),720-1A(시내),9000-1(시내),51(시내),9000(시내),3500(시내)",해당없음
2023,성남시,일반,206000218,7167,분당중앙공원,3,206000218,분당중앙공원,7167,127.1237833,37.3738333,수내2동,분당중앙공원,숲안보도육교앞,"51(시내),9407(시내),33-1(시내)",해당없음
2023,성남시,일반,206000490,7456,석운동,2,206000490,석운동,7456,127.0470333,37.3803833,운중동,석운동,석운동삼거리,누리3(시내),해당없음
2023,성남시,일반,206000498,7476,구미동차고지앞,5,206000498,구미동차고지앞,7476,127.1059833,37.3423333,구미동,구미동차고지앞,차고지,"9408(서울),9401(서울),9409(서울),9403(서울),9407(시내)",해당없음
2023,성남시,일반,205000230,6202,도촌2단지.근로복지공단,9,205000230,도촌2단지.근로복지공단,6202,127.1507,37.4142,도촌동,도촌2단지.근로복지공단,섬마을휴먼시아2단지,"9300(시내),250(시내),380(시내),200(시내),240(시내),3330(시내),811(시내),누리1(시내),103(시내)",해당없음
2023,성남시,일반,205000229,6201,도촌9단지후문,1,205000229,도촌9단지후문,6201,127.1668333,37.4118333,도촌동,도촌9단지후문,섬마을9단지 905동건너,811(시내),해당없음
2023,성남시,일반,204000122,5139,수정구청,5,204000122,수정구청,5139,127.14615,37.4497667,신흥2동,수정구청,신흥동주공A정문,"220(시내),330(시내),88(마을),50(시내),88-1(마을),9(시내),200(시내)",해당없음
2023,성남시,일반,205000020,6003,모란역6.7번출구,13,205000020,모란역6.7번출구,6003,127.1288667,37.4317833,성남동,모란역6.7번출구,모란역 6번출구,"88(마을),60(시내),342(시내),3-3(마을),200(시내),31-3(시내),57(시내),31-2(시내),17-1A(시내),240(시내),17(시내),50(시내),8(마을),119(시내),17-1(시내),52(시내)",해당없음
2023,성남시,일반,204000138,5121,남한산성입구역.법원검찰청,8,204000138,남한산성입구역.법원검찰청,5121,127.1594,37.4512167,단대동,남한산성입구역.법원검찰청,법원 앞,"30(시내),342(시내),51(시내),반디2(시내),720-1A(시내),240(시내),333(시내),10-2(마을),10-1(마을),452(서울),10(마을)",해당없음
2023,성남시,일반,206000110,7316,분당아람고.중탑초교,2,206000110,분당아람고.중탑초교,7316,127.1385833,37.4135667,야탑3동,성남금융고.중탑초교,성남정보산업고등학교앞,"33-1(시내),720-1A(시내)",해당없음
2023,성남시,일반,206000147,7215,장미마을.현대아파트,6,206000147,장미마을.현대아파트,7215,127.1321333,37.4135167,야탑1동,장미마을.현대아파트,현대아파트정문 건너,"103(시내),1005(시내),380(시내),250(시내),누리1(시내),300(시내),8-1(마을)",해당없음
2023,성남시,일반,206000555,7502,판교청소년수련관.판교종합사회복지관,15,206000555,판교청소년수련관.판교종합사회복지관,7502,127.0919333,37.3889833,판교동,판교청소년수련관.판교종합사회복지관,TS로드2건너,"9409(서울),9507(시내),220(시내),103(시내),9003(시내),1303(시내),75(마을),4000(시내),330(시내),9004(시내),341(시내),누리3(시내),32(마을),350(시내),9007(시내),340(시내)",해당없음
2023,성남시,일반,206000564,7510,봇들육교,19,206000564,봇들육교,7510,127.1076667,37.4033667,삼평동,봇들육교,유라코퍼레이션건너,"73-2(마을),66(마을),602-1A(마을),602-1B(마을),73(마을),71(마을),602-2B(마을),73-1(마을),370(시내),330(시내),310(시내),누리2(시내),101(시내),4500(시내),315(시내),4000(시내),380(시내),9507(시내),357(시내),55(시내),382(시내),누리4(시내),3000(시내),9007(시내),3100(시내),350(시내)",해당없음
2023,성남시,일반,206000558,7507,운중초등학교,11,206000558,운중초등학교,7507,127.0665667,37.39135,운중동,운중초등학교,불꽃공원,"103(시내),누리3(시내),220(시내),9003(시내),350(시내),9004(시내),330(시내),341(시내),9007(시내),1303(시내)",해당없음
2023,성남시,일반,206000158,7203,야탑역.종합버스터미널(후면),19,206000158,야탑역.종합버스터미널(후면),7203,127.1289667,37.4117,야탑1동,야탑역.종합버스터미널(후면),야탑역1번출구,"330(시내),315(시내),55(시내),60(시내),57(시내),350(시내),340(시내),119(시내),17(시내),17-1A(시내),341(시내),220(시내),51(시내),200(시내),82(마을),8(마을),75(마을),76(마을),357(시내),9(시내),50(시내),17-1(시내)",해당없음
2023,성남시,일반,204000009,5105,세이브존,2,204000009,세이브존,5105,127.1541,37.4438667,신흥2동,세이브존,세이브존앞,"333(시내),2007(시내)","5300신흥동-인.공(시외),N5300-1(시외),N5300(시외),5100신흥동-김.공(시외)"
2023,성남시,일반,204000022,5032,수진리고개.태평고개,16,204000022,수진리고개.태평고개,5032,127.1272333,37.4446667,태평1동,수진리고개.태평고개,수진리고개 / 서울향,"30(시내),452(서울),303(서울),302(서울),500-2N(시내),500-1(시내),9403(서울),4425(서울),1117(시내),100출(시내),500-1A(시내),32(시내),100(시내),357(시내),500-2(시내),119(시내)",해당없음
2023,성남시,일반,206000007,7009,운중중학교,11,206000007,운중중학교,7009,127.07305,37.3916,운중동,운중중학교,운중공원 / 운중중학교,"341(시내),9004(시내),1303(시내),330(시내),103(시내),350(시내),9007(시내),누리3(시내),9003(시내),220(시내)",해당없음
2023,성남시,일반,205000023,6013,종합운동장입구,11,205000023,종합운동장입구,6013,127.1367,37.4351167,성남동,종합운동장입구,뉴월드관광나이트,"52(시내),17-1A(시내),340(시내),333(시내),17-1(시내),57(시내),342(시내),30(시내),51(시내),17(시내),331(시내)",해당없음
2023,성남시,일반,204000005,5097,성남우체국,19,204000005,성남우체국,5097,127.15045,37.4421667,신흥3동,성남우체국,성남우체국앞,"342(시내),303(서울),452(서울),4425(서울),100(시내),240(시내),382(시내),3-1(시내),17-1A(시내),100출(시내),331(시내),52(시내),340(시내),57(시내),17-1(시내),17(시내),30(시내),810(시내),51(시내),33(시내)",해당없음
2023,성남시,일반,204000056,5059,MD아파트,11,204000056,MD아파트,5059,127.13825,37.4365167,수진1동,MD아파트,MD아파트앞,"88-1(마을),342(시내),51(시내),17-1(시내),57(시내),30(시내),17-1A(시내),340(시내),331(시내),52(시내),9(시내),17(시내)",해당없음
2023,성남시,일반,206000246,7130,한솔마을.LG아파트,4,206000246,한솔마을.LG아파트,7130,127.11925,37.3654667,정자2동,한솔마을.LG아파트,엘지A앞,"9408(서울),720-2(시내)",해당없음
2023,성남시,일반,206000248,7125,정자3동행정복지센터,4,206000248,정자3동행정복지센터,7125,127.1192333,37.3603333,정자3동,정자3동행정복지센터,주민센터앞,"9403(서울),9401(서울),9408(서울),720-2(시내)",해당없음
2023,성남시,일반,204000064,5002,판교제2테크노밸리,20,204000064,판교제2테크노밸리,5002,127.0997333,37.4113333,시흥동,판교제2테크노밸리,한국도로공사본사건너,"5600(시내),P9241(출근)(시내),P9243(출근)(시내),1009(시내),5700A(시내),101(시내),370(시내),P9530(출근)(시내),P9242(출근)(시내),P9301(출근)(시내),6900(시내),P9100(출근)(시내),P9540(출근)(시내),1007-1(시내),9409(서울),1007(시내),357(시내),5700B(시내),P9302(출근)(시내),66(마을)",해당없음
2023,성남시,일반,204000071,5047,성남소방서,1,204000071,성남소방서,5047,127.1338333,37.43625,수진1동,성남소방서,소방서앞,"88(마을),9(시내)",해당없음
2023,성남시,일반,204000065,5108,성남세무서.미도아파트,5,204000065,성남세무서.미도아파트,5108,127.1551833,37.4468333,단대동,성남세무서.미도아파트,성남세무서,"220(시내),331(시내),342(시내),52(시내),60(시내)",해당없음
2023,성남시,일반,206000071,7283,영남아파트,1,206000071,영남아파트,7283,127.1473,37.4056167,야탑3동,영남아파트,목련마을영남A건너,60(시내),해당없음
2023,성남시,일반,204000074,5040,한국전력,3,204000074,한국전력,5040,127.13025,37.4439333,태평1동,한국전력,한국전력건너,"86(마을),32-1(시내),88(마을),320(시내),9(시내)",해당없음
2023,성남시,일반,204000156,0,위례자이후문,1,204000156,위례자이후문,5084,127.14045,37.4706167,복정동,위례자이,위례자이 3310동 앞,86(마을),해당없음
2023,성남시,일반,204000075,5043,태평3동행정복지센터.태평초교,3,204000075,태평3동행정복지센터.태평초교,5043,127.1322333,37.4455833,태평3동,태평3동행정복지센터.태평초교,태평초 입구,"100(시내),9(시내),315(시내),88(마을),86(마을)",해당없음
2023,성남시,일반,204000083,5096,하나로문구,2,204000083,하나로문구,5096,127.151,37.45645,산성동,하나로문구,하나로문구앞,"330(시내),33-1(시내)",해당없음
2023,성남시,일반,204000079,5074,태평제일교회,1,204000079,태평제일교회,5074,127.1443,37.4476,신흥2동,태평제일교회,태평제일교회건너,"9(시내),88(마을)",해당없음
2023,성남시,일반,204000089,5296,위례자연앤래미안e편한세상.위례한빛중학교,3,204000089,위례래미안이편한세상.위례한빛중학교,5296,127.1485833,37.4666833,복정동,위례자연앤래미안e편한세상.위례한빛중학교,위례한빛중앞,"60(시내),200(시내)",해당없음
2023,성남시,일반,204000092,5088,가천대,8,204000092,가천대,5088,127.12575,37.4509667,복정동,가천대,고속도로내,"1112(시내),8109(시내),8409(시내),G2100(시내),3000(시내),8401(시내),1650(시내),G6009(시내)","1309동서울-천안(시외),8147안산-동서울(시외),8143동서울-평택(시외),2806춘천-성남(시외),1801인천-동서울(시외),8153동서울-동아(시외),8153-1(시외),1312동서울-아산(시외),1310동서울-남대(시외)"
2023,성남시,일반,206000433,7402,서현1동행정복지센터,2,206000433,서현1동행정복지센터,7402,127.12605,37.3819833,서현1동,서현1동행정복지센터,서현지구대건너,"3-2(마을),3(마을),3-1(마을),520(시내)",해당없음
2023,성남시,일반,206000534,7491,지역난방공사,8,206000534,지역난방공사,7491,127.10475,37.3934333,판교동,지역난방공사,지역난방공사건너,"9507(시내),누리1(시내),341(시내),340(시내),9409(서울),107(마을),6900(시내),103(시내),누리3(시내)",해당없음
2023,성남시,일반,205000113,6021,단대리약국,3,205000113,단대리약국,6021,127.1449667,37.4388167,성남동,단대리약국,시장앞,"382(시내),87(마을),811(시내),3-5(마을),33(시내),88-1(마을)",해당없음
2023,성남시,일반,205000133,6132,스타타워.동방렌탈,13,205000133,스타타워.동방렌탈,6132,127.1763167,37.4345,상대원1동,스타타워.동방렌탈,대한교과서,"350(시내),340(시내),3-1(시내),55(시내),6(시내),33(시내),303(서울),302(서울),4425(서울),220(시내),100(시내),357(시내)",해당없음
2023,성남시,일반,205000138,6159,성일중고.성일정보고.동광중고,3,205000138,성일중고.성일정보고.동광중고,6159,127.1409167,37.43615,성남동,성일중고.성일정보고.동광중고,성일건너,"382(시내),302(서울),8(마을),33(시내)",해당없음
2023,성남시,일반,206000612,7550,분당구청.서현역,1,206000612,분당구청.서현역,7550,127.1199167,37.3835667,서현1동,분당구청.서현역,분당구청정문앞,누리2(시내),해당없음
2023,성남시,일반,206000620,7566,백현마을3.4단지.화랑초등학교,1,206000620,백현마을3.4단지.화랑초등학교,7566,127.11665,37.3899167,백현동,백현마을3.4단지.화랑초등학교,화랑초등학교앞,"720-2(시내),602-1A(마을),76(마을)",해당없음
2023,성남시,일반,206000632,7571,백현육교,4,206000632,백현육교,7571,127.1132,37.3894333,백현동,백현육교,한교휴먼시아4단지A,"누리2(시내),390(시내),71(마을),66(마을),1101(시내),1101N(시내)",해당없음
2023,성남시,일반,204000047,5138,성보경영고등학교,2,204000047,성보경영고등학교.성남문원중학교,5138,127.1581833,37.4603,단대동,성보경영고등학교,성보정보고등학교앞,"88(마을),88-1(마을),9(시내),342(시내)",해당없음
2023,성남시,일반,204000200,5182,나라기록관.코이카,13,204000200,나라기록관.코이카,5182,127.1014167,37.41535,시흥동,나라기록관.코이카,세종연구소건너,"1007(시내),5600(시내),87(마을),6900(시내),101(시내),5700B(시내),370(시내),357(시내),9409(서울),5700A(시내),66(마을),1009(시내),231(시내),1007-1(시내)",해당없음
2023,성남시,일반,205000018,6008,성남동성당,3,205000018,성남동성당,6008,127.1315833,37.4289333,성남동,성남동성당,성당앞,"31-3(시내),57(시내),88(마을),3-3(마을),31-2(시내)",해당없음
2023,성남시,일반,205000071,0,이편한세상3단지,1,205000071,이편한세상3단지,6357,127.1638833,37.4439333,금광동,이편한세상3단지,금상초뒷면 신설아파트단지,"3-4(마을),342(시내)",해당없음
2023,성남시,일반,205000038,6146,궁전아파트.성지아파트,9,205000038,궁전아파트.성지아파트,6146,127.17875,37.4397167,상대원1동,궁전아파트.성지아파트,SK테크노파크2차,"55(시내),100(시내),340(시내),6(시내),220(시내),33(시내),3-1(시내),9400(시내)",해당없음
2023,성남시,일반,205000048,6214,은행시장.남한산성시장.은행동청소년문화의집,10,205000048,은행시장.남한산성시장.은행동청소년문화의집,6214,127.1643167,37.45775,은행2동,은행시장.남한산성시장.은행동청소년문화의집,우리은행,"30(시내),9(시내),720-1A(시내),452(서울),88(마을),88-1(마을),10(마을),33-1(시내),333(시내),240(시내),6(시내),55(시내),51(시내)",해당없음
2023,성남시,일반,206000741,7477,석운전원마을,2,206000741,석운전원마을,7477,127.0450667,37.3734167,운중동,석운전원마을,전원마을 삼거리,누리3(시내),해당없음
2023,성남시,일반,206000746,7658,그린타운.미래상가,1,206000746,그린타운.미래상가,7658,127.1370833,37.3732667,서현2동,그린타운.미래상가,그린타운LG아파트 606동,"520(시내),3-2(마을),3(마을)",해당없음
2023,성남시,일반,206000739,7640,소곡회관,1,206000739,소곡회관,7640,127.0994667,37.3629333,금곡동,소곡회관,안전보건공단 경기동부지사건너,누리1(시내),해당없음
2023,성남시,일반,206000099,7328,중앙공원.양지마을금호아파트,4,206000099,중앙공원.양지마을금호아파트,7328,127.1196333,37.3785333,수내1동,중앙공원.양지마을금호아파트,양지마을금호베스트빌1단지,"720-1(시내),3500(시내),720-1A(시내),220(시내)",해당없음
2023,성남시,일반,206000855,7822,SK.금강테라스하우스,6,206000855,금강테라스하우스,7822,127.0678167,37.3717,운중동,SK.금강테라스하우스,대장동 SK.금강테라스하우스,"32(마을),380(시내),37(마을),340(시내),4103(시내),9409(서울),9507(시내),310(시내),73(마을)",해당없음
2023,성남시,일반,204000078,5064,태평4동행정복지센터.금빛초교,2,204000078,태평4동행정복지센터.금빛초교,5064,127.14095,37.4481333,태평4동,태평4동행정복지센터.금빛초교,금빛초교건너,"9(시내),315(시내),88(마을),86(마을)",해당없음
2023,성남시,일반,204000228,5213,성남여중앞,1,204000228,성남여중앞,5213,127.1427167,37.4493167,신흥2동,성남여중앞,성남여중앞,"86(마을),77(마을),315(시내)",해당없음
2023,성남시,일반,206000178,7119,더샵분당파크리버.헬스케어혁신파크,12,206000178,더샵분당파크리버.헬스케어혁신파크,7119,127.1184833,37.3551333,정자3동,더샵분당파크리버.헬스케어혁신파크,한국가스공사앞,"9000(시내),720-2(시내),9000-1(시내),33-1(시내),9401(서울),51(시내),9607(시내),9408(서울),101(시내),9403(서울),111(마을),9407(시내)",해당없음
2023,성남시,일반,206000201,7029,로얄냉장,3,206000201,로얄냉장,7029,127.1015167,37.3541333,금곡동,로얄냉장,쓰레기매립장.로얄냉장,"6900(시내),7(마을),250(시내),1241(시내)",해당없음
2023,성남시,일반,206000180,7091,한솔프라자,11,206000180,한솔프라자,7091,127.1146667,37.3626667,정자1동,한솔프라자,한솔프라자앞,"9000(시내),9407(시내),9000-1(시내),720-1A(시내),51(시내),9404(서울),3500(시내),220(시내),720-1(시내),7007-1(시내),33-1(시내)",해당없음
